# Monthly output values extracted from ELM simulation
# Source file: tmpik3uxzr8.nc
# Years: 2008 - 2013
#
# Variables:
#   GPP: gross primary production (monthly sum, gC/m2/month)
#   NPP: net primary production (monthly sum, gC/m2/month)
#   ER: total ecosystem respiration, autotrophic + heterotrophic (monthly sum, gC/m2/month)
#   NEE: net ecosystem exchange of carbon, includes fire, landuse, harvest, and hrv_xsmrpool flux, positive for source (monthly sum, gC/m2/month)
#   NBP: net biome production, includes fire, landuse, and harvest flux, positive for sink (monthly mean, gC/m^2/s)
#   NEP: net ecosystem production, excludes fire, landuse, and harvest flux, positive for sink (monthly mean, gC/m^2/s)
#   HR: total heterotrophic respiration (monthly sum, gC/m2/month)
#   FSH: sensible heat (monthly mean, W/m^2)
#   EFLX_LH_TOT: total latent heat flux [+ to atm] (monthly mean, W/m^2)
#   FPSN: photosynthesis (mean daily flux, umol/m2/day)
#   TOTSOMC: total soil organic matter carbon (monthly mean, gC/m^2)
#   TOTVEGC: total vegetation carbon, excluding cpool (monthly mean, gC/m^2)
#   TOTECOSYSC: total ecosystem carbon, incl veg but excl cpool but excl product pools (monthly mean, gC/m^2)
#
Year	Month	GPP	NPP	ER	NEE	NBP	NEP	HR	FSH	EFLX_LH_TOT	FPSN	TOTSOMC	TOTVEGC	TOTECOSYSC
2008	01	93.889084	-10.093545	109.346573	15.457496	-0.000006	-0.000006	5.363951	26.805605	49.676971	252158.843750	1043.796265	183.416061	1235.534912
2008	01	120.481995	14.147522	111.852783	-8.629208	0.000003	0.000003	5.518315	18.983599	59.939026	323579.718750	1043.699341	183.381470	1235.334595
2008	01	134.637131	17.820803	122.554787	-12.082345	0.000005	0.000005	5.738458	46.453773	77.372551	361596.312500	1043.589355	184.745712	1236.525757
2008	01	147.119888	29.403126	123.351250	-23.768635	0.000009	0.000009	5.634490	42.214363	84.759056	395121.375000	1043.484741	185.292419	1236.899292
2008	01	181.483963	44.359623	142.785095	-38.698868	0.000014	0.000014	5.660757	51.395660	93.162460	487413.375000	1043.372437	186.670105	1238.104004
2008	01	186.244873	21.534914	170.396240	-15.848636	0.000006	0.000006	5.686280	37.564003	139.236816	500199.718750	1043.254395	187.825348	1239.083740
2008	01	179.622543	22.616772	162.237045	-17.385496	0.000006	0.000006	5.231274	38.483917	115.954781	482414.062500	1043.145996	188.772827	1239.869385
2008	01	155.271942	5.069929	155.342636	0.070694	-0.000000	-0.000000	5.140623	37.611866	84.310242	417015.437500	1043.042114	189.244308	1240.183472
2008	01	180.306015	24.642401	160.720352	-19.585676	0.000007	0.000007	5.056723	40.704029	114.008316	484249.718750	1042.940430	189.839294	1240.623779
2008	01	144.652649	3.013011	146.845825	2.193168	-0.000001	-0.000001	5.206179	44.011723	75.598717	388495.093750	1042.837891	190.158875	1240.789185
2008	01	137.336868	4.166565	138.329437	0.992565	-0.000000	-0.000000	5.159130	37.035435	68.007797	368847.000000	1042.734985	190.275238	1240.748657
2008	01	136.508362	7.779221	133.908875	-2.599488	0.000001	0.000001	5.179733	37.935856	68.953659	366621.906250	1042.631836	190.605484	1240.923096
2008	01	128.353149	5.921285	127.614052	-0.739095	0.000000	0.000000	5.182189	33.448994	65.013672	344719.343750	1042.528809	190.735931	1240.896484
2008	01	150.604843	22.602695	133.130554	-17.474297	0.000007	0.000007	5.128397	44.014599	71.886803	404480.968750	1042.424194	191.419235	1241.423462
2008	01	142.810593	9.062326	139.009827	-3.800750	0.000001	0.000001	5.261576	39.611893	70.267815	383547.875000	1042.316650	191.980972	1241.827148
2008	01	139.519135	13.582796	131.034943	-8.484190	0.000003	0.000003	5.098607	37.423176	63.178894	374707.937500	1042.211304	192.308319	1241.998413
2008	01	148.343765	18.490297	134.845047	-13.498734	0.000005	0.000005	4.991564	47.589199	74.152145	398408.375000	1042.107910	193.154999	1242.693604
2008	01	164.646484	26.482834	143.113358	-21.533112	0.000008	0.000008	4.949722	49.490650	83.683022	442192.687500	1042.006226	193.883423	1243.272095
2008	01	143.110947	7.113775	140.995285	-2.115660	0.000001	0.000001	4.998116	41.535416	69.986816	384354.531250	1041.903442	194.398239	1243.637573
2008	01	112.947739	-10.663963	128.594864	15.647130	-0.000006	-0.000006	4.983166	27.977394	54.238388	303344.875000	1041.801758	194.293442	1243.382690
2008	01	84.893501	-18.699091	108.100044	23.206539	-0.000009	-0.000009	4.507450	8.722921	30.157417	227999.343750	1041.711670	193.292511	1242.240601
2008	01	169.205139	49.290958	124.745255	-44.459873	0.000017	0.000017	4.831086	48.173454	81.456398	454435.937500	1041.611816	194.531891	1243.336914
2008	01	157.542297	13.094426	149.542496	-7.999797	0.000003	0.000003	5.094630	30.760157	102.726486	423112.968750	1041.504395	195.367661	1244.021973
2008	01	144.976868	18.951296	130.907303	-14.069568	0.000005	0.000005	4.881728	42.754150	67.581192	389365.812500	1041.399414	196.012985	1244.518433
2008	01	162.947403	26.406805	141.325455	-21.621948	0.000008	0.000008	4.784858	35.809196	85.906487	437629.531250	1041.297241	196.645386	1245.005737
2008	01	202.862991	43.202106	164.347336	-38.515644	0.000014	0.000014	4.686463	50.868076	147.944336	544831.187500	1041.192627	198.172318	1246.389771
2008	01	189.324448	13.911410	180.054901	-9.269558	0.000003	0.000003	4.641852	44.602997	143.376434	508470.625000	1041.091309	198.954849	1247.032959
2008	01	178.372833	7.823129	174.914398	-3.458445	0.000001	0.000001	4.364684	37.084656	132.948029	479057.781250	1040.994141	199.489960	1247.433838
2008	01	178.932312	14.402423	168.648972	-10.283342	0.000004	0.000004	4.119082	39.557838	130.427490	480560.312500	1040.903442	199.740952	1247.559570
2008	01	184.718735	19.137299	169.482727	-15.236015	0.000006	0.000006	3.901283	59.087219	129.300919	496100.968750	1040.815063	200.462982	1248.163574
2008	01	144.450363	-12.240819	160.713394	16.263018	-0.000006	-0.000006	4.022199	54.546741	110.069771	387951.812500	1040.728027	200.240479	1247.824219
2008	02	141.010117	13.615115	131.359650	-9.650469	0.000004	0.000004	3.964647	48.502575	72.898621	404830.375000	1040.639893	200.675644	1248.137451
2008	02	148.571564	15.249985	137.260040	-11.311525	0.000005	0.000005	3.938459	34.153385	96.410309	426538.781250	1040.551147	201.151260	1248.488281
