# Monthly output values extracted from ELM simulation
# Source file: tmpj4ilz9kw.nc
# Years: 2007 - 2014
#
# Variables:
#   GPP: gross primary production (monthly sum, gC/m2/month)
#   NPP: net primary production (monthly sum, gC/m2/month)
#   ER: total ecosystem respiration, autotrophic + heterotrophic (monthly sum, gC/m2/month)
#   NEE: net ecosystem exchange of carbon, includes fire, landuse, harvest, and hrv_xsmrpool flux, positive for source (monthly sum, gC/m2/month)
#   NBP: net biome production, includes fire, landuse, and harvest flux, positive for sink (monthly mean, gC/m^2/s)
#   NEP: net ecosystem production, excludes fire, landuse, and harvest flux, positive for sink (monthly mean, gC/m^2/s)
#   HR: total heterotrophic respiration (monthly sum, gC/m2/month)
#   FSH: sensible heat (monthly mean, W/m^2)
#   EFLX_LH_TOT: total latent heat flux [+ to atm] (monthly mean, W/m^2)
#   FPSN: photosynthesis (mean daily flux, umol/m2/day)
#   TOTSOMC: total soil organic matter carbon (monthly mean, gC/m^2)
#   TOTVEGC: total vegetation carbon, excluding cpool (monthly mean, gC/m^2)
#   TOTECOSYSC: total ecosystem carbon, incl veg but excl cpool but excl product pools (monthly mean, gC/m^2)
#
Year	Month	GPP	NPP	ER	NEE	NBP	NEP	HR	FSH	EFLX_LH_TOT	FPSN	TOTSOMC	TOTVEGC	TOTECOSYSC
2007	01	1.595589	-37.428619	58.384655	56.789059	-0.000021	-0.000021	19.360441	-25.060089	-4.852947	4285.288574	19544.783203	11608.528320	34773.609375
2007	01	1.640706	-35.887302	52.903412	51.262703	-0.000019	-0.000019	15.375402	-12.517978	-0.474295	4406.459961	19544.775391	11606.002930	34771.781250
2007	01	1.262554	-35.803982	53.078373	51.815819	-0.000019	-0.000019	16.011839	-6.919459	-2.772887	3390.854980	19544.765625	11603.482422	34769.976562
2007	01	1.279681	-34.506573	50.548199	49.268520	-0.000018	-0.000018	14.761946	-16.682192	-8.080523	3436.852783	19544.761719	11600.967773	34768.210938
2007	01	2.076315	-36.406544	52.561295	50.484982	-0.000019	-0.000019	14.078435	-28.483789	-1.738190	5576.378906	19544.759766	11598.457031	34766.480469
2007	01	2.219169	-34.651100	52.160522	49.941353	-0.000019	-0.000019	15.290257	-15.237673	-5.605166	5960.045410	19544.759766	11595.952148	34764.734375
2007	01	1.384859	-34.071178	50.949596	49.564739	-0.000019	-0.000019	15.493559	-9.933311	-4.504374	3719.330078	19544.763672	11593.452148	34762.972656
2007	01	0.945903	-33.185093	49.512424	48.566525	-0.000018	-0.000018	15.381431	-13.316761	-6.081245	2540.421143	19544.767578	11590.958008	34761.214844
2007	01	1.613122	-36.041698	52.751156	51.138035	-0.000019	-0.000019	15.096338	-28.259981	0.514710	4332.378418	19544.773438	11588.470703	34759.472656
2007	01	1.730860	-37.579231	53.653973	51.923111	-0.000019	-0.000019	14.343879	-45.350246	-1.069247	4648.588379	19544.781250	11585.986328	34757.746094
2007	01	2.667131	-34.836853	52.592300	49.925175	-0.000019	-0.000019	15.088320	-49.935486	21.262684	7163.141602	19544.798828	11583.503906	34756.027344
2007	01	0.996278	-32.761791	49.101215	48.104935	-0.000018	-0.000018	15.343143	-13.118187	-4.547652	2675.714600	19544.818359	11581.027344	34754.289062
2007	01	0.897353	-32.295094	47.839947	46.942593	-0.000018	-0.000018	14.647497	-10.173464	-3.634765	2410.030029	19544.837891	11578.557617	34752.566406
2007	01	1.312971	-33.225456	45.992542	44.679569	-0.000017	-0.000017	11.454114	-8.681211	-3.431895	3526.259521	19544.859375	11576.093750	34750.914062
2007	01	1.559929	-33.242874	45.256550	43.696621	-0.000016	-0.000016	10.453748	-13.345513	-2.953106	4189.517090	19544.884766	11573.636719	34749.339844
2007	01	0.788433	-33.507473	44.869320	44.080887	-0.000016	-0.000016	10.573411	-15.538123	-5.532962	2117.502930	19544.912109	11571.185547	34747.781250
2007	01	2.686564	-34.984264	51.251431	48.564865	-0.000018	-0.000018	13.580599	-35.155418	4.779226	7215.332520	19544.941406	11568.738281	34746.183594
2007	01	1.911174	-33.563766	50.334911	48.423740	-0.000018	-0.000018	14.859973	-26.520657	-7.685836	5132.860840	19544.970703	11566.294922	34744.500000
2007	01	2.653935	-33.138786	50.587059	47.933125	-0.000018	-0.000018	14.794336	-15.551341	-5.074139	7127.700195	19545.000000	11563.857422	34742.812500
2007	01	1.017625	-32.144100	48.248672	47.231049	-0.000018	-0.000018	15.086948	-12.221798	-7.536938	2733.046875	19545.031250	11561.424805	34741.125000
2007	01	0.827994	-31.262178	47.405083	46.577087	-0.000017	-0.000017	15.314911	-12.650361	-6.168868	2223.751953	19545.062500	11558.999023	34739.437500
2007	01	1.020168	-31.832853	48.179581	47.159412	-0.000018	-0.000018	15.326561	-1.736494	-9.141071	2739.874512	19545.095703	11556.579102	34737.750000
2007	01	0.935360	-30.651417	47.081322	46.145966	-0.000017	-0.000017	15.494545	-10.873146	-4.375452	2512.107178	19545.128906	11554.166016	34736.066406
2007	01	1.489831	-30.221939	47.210949	45.721119	-0.000017	-0.000017	15.499177	-10.727827	-3.830994	4001.255127	19545.160156	11551.760742	34734.386719
2007	01	1.153227	-30.170057	46.927387	45.774158	-0.000017	-0.000017	15.604099	-5.936738	-3.522438	3097.233398	19545.193359	11549.361328	34732.710938
2007	01	1.087343	-30.385004	47.008831	45.921486	-0.000017	-0.000017	15.536481	-10.806172	-6.476391	2920.289307	19545.224609	11546.970703	34731.039062
2007	01	3.001329	-31.187000	49.197311	46.195980	-0.000017	-0.000017	15.008979	-10.812625	-5.984715	8060.699219	19545.257812	11544.584961	34729.386719
2007	01	2.509211	-30.972246	48.596317	46.087105	-0.000017	-0.000017	15.114861	-9.410367	-4.527338	6739.013672	19545.289062	11542.206055	34727.746094
2007	01	1.563916	-29.918781	46.769604	45.205685	-0.000017	-0.000017	15.286903	-13.442331	-5.347210	4200.226562	19545.322266	11539.832031	34726.105469
2007	01	2.693429	-29.733753	47.623699	44.930267	-0.000017	-0.000017	15.196518	-14.069344	-3.824952	7233.769043	19545.355469	11537.465820	34724.468750
2007	01	1.381261	-29.284168	44.020252	42.638988	-0.000016	-0.000016	13.354823	-5.055766	-3.434209	3709.665283	19545.390625	11535.106445	34722.871094
2007	02	2.199351	-26.245844	39.175579	36.976227	-0.000015	-0.000015	10.730382	-7.843691	-3.466924	6539.693359	19545.429688	11532.753906	34721.328125
2007	02	1.077516	-26.166739	37.345741	36.268227	-0.000015	-0.000015	10.101486	-11.672433	-3.168652	3203.956055	19545.470703	11530.408203	34719.832031
2007	02	3.051797	-26.777548	39.508358	36.456562	-0.000015	-0.000015	9.679013	-12.971651	-5.992877	9074.411133	19545.515625	11528.069336	34718.363281
2007	02	3.399368	-25.886683	39.068268	35.668903	-0.000015	-0.000015	9.782221	-20.143246	-7.459104	10107.901367	19545.560547	11525.736328	34716.902344
2007	02	2.709204	-26.610172	39.270031	36.560829	-0.000015	-0.000015	9.950657	-7.004429	-3.220142	8055.722168	19545.607422	11523.410156	34715.441406
2007	02	1.131991	-26.634836	37.937088	36.805092	-0.000015	-0.000015	10.170259	4.240076	-12.489755	3365.934570	19545.656250	11521.089844	34713.980469
2007	02	0.589145	-25.769999	36.652927	36.063782	-0.000015	-0.000015	10.293783	-0.668727	-5.418653	1751.802856	19545.705078	11518.775391	34712.515625
2007	02	0.827259	-25.460091	36.367302	35.540043	-0.000015	-0.000015	10.079950	4.611651	-2.231066	2459.825439	19545.755859	11516.467773	34711.062500
2007	02	1.056066	-25.371540	36.375538	35.319473	-0.000015	-0.000015	9.947932	-0.702576	-1.992282	3140.175293	19545.806641	11514.166016	34709.617188
2007	02	1.127412	-25.246561	36.289539	35.162128	-0.000015	-0.000015	9.915566	-1.319022	-2.388705	3352.321045	19545.857422	11511.871094	34708.183594
2007	02	1.494380	-25.292761	36.576065	35.081684	-0.000015	-0.000015	9.788925	-2.246366	-1.925684	4443.484863	19545.908203	11509.583008	34706.757812
2007	02	1.903311	-25.128143	36.766701	34.863388	-0.000014	-0.000014	9.735243	-8.046403	-3.183276	5659.429688	19545.960938	11507.300781	34705.339844
2007	02	2.419250	-24.887699	37.029079	34.609825	-0.000014	-0.000014	9.722127	-6.680798	-2.329052	7193.556641	19546.013672	11505.024414	34703.933594
2007	02	1.243303	-25.198891	36.219421	34.976116	-0.000014	-0.000014	9.777225	-1.606493	-2.916970	3696.918457	19546.066406	11502.754883	34702.527344
2007	02	1.751894	-24.909384	36.385010	34.633118	-0.000014	-0.000014	9.723731	0.393357	-1.403483	5209.194824	19546.121094	11500.491211	34701.125000
2007	02	1.755006	-24.878906	36.333134	34.578129	-0.000014	-0.000014	9.699223	4.762395	-0.596687	5218.448242	19546.175781	11498.233398	34699.734375
2007	02	3.809227	-24.259710	37.589638	33.780407	-0.000014	-0.000014	9.520698	-5.848024	-1.344137	11326.602539	19546.228516	11495.981445	34698.347656
