# Monthly output values extracted from ELM simulation
# Source file: tmps6xmf3u_.nc
# Years: 2007 - 2009
#
# Variables:
#   GPP: gross primary production (monthly sum, gC/m2/month)
#   NPP: net primary production (monthly sum, gC/m2/month)
#   ER: total ecosystem respiration, autotrophic + heterotrophic (monthly sum, gC/m2/month)
#   NEE: net ecosystem exchange of carbon, includes fire, landuse, harvest, and hrv_xsmrpool flux, positive for source (monthly sum, gC/m2/month)
#   NBP: net biome production, includes fire, landuse, and harvest flux, positive for sink (monthly mean, gC/m^2/s)
#   NEP: net ecosystem production, excludes fire, landuse, and harvest flux, positive for sink (monthly mean, gC/m^2/s)
#   HR: total heterotrophic respiration (monthly sum, gC/m2/month)
#   FSH: sensible heat (monthly mean, W/m^2)
#   EFLX_LH_TOT: total latent heat flux [+ to atm] (monthly mean, W/m^2)
#   FPSN: photosynthesis (mean daily flux, umol/m2/day)
#   TOTSOMC: total soil organic matter carbon (monthly mean, gC/m^2)
#   TOTVEGC: total vegetation carbon, excluding cpool (monthly mean, gC/m^2)
#   TOTECOSYSC: total ecosystem carbon, incl veg but excl cpool but excl product pools (monthly mean, gC/m^2)
#
Year	Month	GPP	NPP	ER	NEE	NBP	NEP	HR	FSH	EFLX_LH_TOT	FPSN	TOTSOMC	TOTVEGC	TOTECOSYSC
2007	01	226.127823	85.525757	243.830017	18.744516	-0.000007	-0.000007	103.227936	-27.919462	127.504013	607313.812500	15623.958984	27245.093750	46913.078125
2007	01	259.843781	112.528580	245.697891	-13.103635	0.000005	0.000005	98.382706	59.993279	103.445122	697865.062500	15624.028320	27244.744141	46912.839844
2007	01	253.256500	110.846169	235.696762	-16.517582	0.000006	0.000007	93.286438	44.846630	102.558876	680173.500000	15624.014648	27244.949219	46913.375000
2007	01	254.685913	110.591995	235.967117	-17.676741	0.000007	0.000007	91.873207	48.483101	95.912781	684012.500000	15624.002930	27245.076172	46913.925781
2007	01	262.073212	116.263847	236.085449	-24.945824	0.000009	0.000010	90.276077	61.248611	109.543671	703852.687500	15623.994141	27245.240234	46914.550781
2007	01	249.598145	106.257668	234.202957	-14.353335	0.000005	0.000006	90.862480	62.197758	73.676430	670348.312500	15623.986328	27245.470703	46915.269531
2007	01	253.229385	107.908073	235.799896	-16.387751	0.000006	0.000007	90.478554	58.130993	90.593460	680100.750000	15623.994141	27245.509766	46915.796875
2007	01	248.267349	102.988754	236.006592	-11.219111	0.000004	0.000005	90.727982	51.647461	77.997398	666774.125000	15624.006836	27245.548828	46916.316406
2007	01	242.943726	100.415817	233.185013	-8.717155	0.000003	0.000004	90.657104	53.508930	73.483688	652476.437500	15624.026367	27245.500000	46916.753906
2007	01	233.851105	92.937599	233.398438	0.588800	-0.000000	0.000000	92.484940	37.013321	72.609711	628056.250000	15624.063477	27245.220703	46916.929688
2007	01	244.941391	102.105003	234.640503	-9.259523	0.000003	0.000004	91.804115	56.163929	72.401749	657841.562500	15624.105469	27244.894531	46917.039062
2007	01	254.587753	108.430275	237.422928	-16.123562	0.000006	0.000006	91.265442	60.418346	84.706436	683748.937500	15624.133789	27244.863281	46917.457031
2007	01	249.053909	104.101456	235.053574	-12.959149	0.000005	0.000005	90.101135	49.623356	75.300545	668886.625000	15624.155273	27244.919922	46918.003906
2007	01	254.370270	107.663536	237.030701	-16.298492	0.000006	0.000006	90.323967	50.543892	92.076752	683164.812500	15624.177734	27244.953125	46918.539062
2007	01	253.308197	107.565407	234.364410	-17.902805	0.000007	0.000007	88.621620	59.319466	83.967339	680312.375000	15624.202148	27245.007812	46919.109375
2007	01	256.795990	110.688354	232.747055	-23.008051	0.000009	0.000009	86.639427	45.814358	100.577316	689679.562500	15624.222656	27245.125000	46919.812500
2007	01	253.089920	108.224541	229.924072	-22.125050	0.000008	0.000009	85.058701	52.367271	81.254539	679726.125000	15624.237305	27245.302734	46920.648438
2007	01	253.526093	109.386208	229.358673	-23.126751	0.000009	0.000009	85.218765	58.216076	74.492958	680897.625000	15624.262695	27245.382812	46921.390625
2007	01	257.050354	111.331123	229.398499	-26.611248	0.000010	0.000010	83.679276	33.286522	104.466454	690362.687500	15624.291016	27245.433594	46922.117188
2007	01	256.623413	111.211823	227.231857	-28.351057	0.000011	0.000011	81.820259	56.060970	92.914680	689216.125000	15624.311523	27245.625000	46923.062500
