TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
1997,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.283,8.953,2.062,13.303,3.174,11.406,0.25742,9.03,1.776,0.272451,13.456,2.925,0.248017,-9999,-9999,214.691,214.321,0.252683,-9999,-9999,296.969,296.969,0.0,-9999,-9999,298.849,303.431,0.251256,-9999,-9999,8.392,8.254,0.256792,86.716,86.71,0.1746,1186.775,1184.633,0.23379,1.535,1.565,0.241438,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.32706,0.49121,66.9973,0.256735,70.2419,0.337981,41.8175,0.256963,43.8426,0.290101,1.0,3,0.0246575,7.2411,-277.177,-800.48,0.228082,0.252797,9.61408,8.76586,310.849,37.0023,-176.54,-785.397,0.136587,0.251941,11.427,8.97531,310.91,37.0524,-481.521,-773.187,0.164108,0.251635,44.0509,9.09657,-852.547,-800.48,-785.397,-396.796,-277.177,-179.079,-115.824,-823.764,-823.764,-800.48,-785.397,-763.58,-751.866,-691.501,0.0702055,0.252797,0.251941,0.105194,0.228082,0.20468,0.145605,0.253253,0.253253,0.252797,0.251941,0.251655,0.251199,0.248858,3.78878,0.815313,1.62888,1.19702,0.232541,0.272451,0.0522206,0.0387218,2.06043,0.257474,-4.84472,-4.74989,2.72084,2.72953,0.227359,0.240459,0.0280209,0.0286326,0.664313,0.0505308,4.93245,0.910069,2.48691,1.30935,0.0685214,0.271613,0.23986,0.0403606,2.07369,0.257725,-5.21598,-4.75323,2.88953,2.72484,0.182026,0.239604,0.0302605,0.0288759,0.664411,0.050669,0.694469,0.815313,1.06772,4.074,4.31767,4.93485,5.12313,0.6626,0.6626,0.815313,0.910069,1.06772,1.17169,1.53774,0.0,0.272451,0.271613,0.0379278,0.0379278,0.0685214,0.120056,0.272451,0.272451,0.272451,0.271613,0.271613,0.271461,0.268224,-6.57575,-6.08067,-5.66136,-5.32003,-4.77531,-4.75323,-4.74989,-4.83684,-4.8133,-4.81211,-4.75323,-4.74989,-4.73003,-4.73003,0.117289,0.137512,0.16851,0.187485,0.239114,0.239604,0.240459,0.232951,0.238458,0.237532,0.239604,0.240459,0.241225,0.241225,364.146,408.261,447.725,22.3385,287.319,287.319,364.146,408.261,538.103,566.114,702.122,538.103,2524.28,984.776,123.771,364.146,408.261,538.103,675.484,684.939,2249.98,2524.28,1164.63,1193.66,1220.91,14.6012,1111.08,1111.08,1164.63,1193.66,1301.68,1317.98,1393.62,1295.45,2700.82,961.631,162.788,-106.942,-92.5064,-28.9644,1164.63,1406.99,2297.66,2705.58,1133.85,1167.14,1161.71,9.51842,1073.98,1073.98,1133.85,1167.14,1185.73,1217.78,1234.31,1489.97,906.219,1336.18,95.8494,915.4,981.521,1038.96,1133.85,1367.0,1504.15,2170.68,1623.31,1639.43,1653.57,10.1456,1571.81,1571.81,1623.31,1639.43,1667.68,1745.15,1758.15,1815.55,1673.91,1848.86,40.698,1618.67,1623.31,1639.43,1781.53,1986.66,2042.83,2067.57,-9999,-9999
1998,10.775,0.498744,9.018,1.082,0.501075,12.315,2.045,0.496907,9.93,7.872,1.831,11.689,2.752,9.656,0.498744,7.679,1.399,0.501075,11.351,2.364,0.496907,180.483,0.499144,192.184,191.431,0.499144,-9999,-9999,303.573,303.573,0.0,302.885,0.498116,305.958,306.311,0.498116,5.953,0.498116,7.337,6.977,0.498116,86.66,86.696,0.493607,2140.012,2020.264,0.493607,1.523,1.609,0.421005,-9999,-9999,-9999,-9999,-9999,-9999,375.848,0.461872,11.378,0.498744,24.801,0.49863,-0.0723525,0.582534,55.5059,0.498116,58.194,0.374954,37.4577,0.498916,39.2717,0.230989,1.0,2,4.73699,11.9836,-724.58,-821.784,0.418322,0.459532,12.7159,10.9471,334.851,42.8859,-343.739,-821.401,0.308505,0.459532,17.6097,10.9471,335.072,42.8859,-497.83,-805.269,0.331441,0.458858,47.8479,4.86587,-946.71,-821.784,-797.515,-505.806,-253.859,-152.566,-84.1248,-848.366,-848.366,-821.784,-821.401,-797.515,-765.436,-758.192,0.185902,0.459532,0.45976,0.332763,0.298973,0.269406,0.280708,0.460103,0.460103,0.459532,0.459532,0.45976,0.458562,0.45742,1.42563,0.579275,2.3819,1.1589,0.396481,0.464949,0.0569311,0.042762,2.06785,0.240785,-4.85325,-4.68575,3.78894,3.73136,0.435789,0.45521,0.0410506,0.0390431,0.319411,0.0411636,3.37432,0.58109,2.51777,1.15998,0.232825,0.464949,0.104027,0.042762,2.06968,0.240785,-4.52944,-4.68586,4.77348,3.73115,0.361036,0.45521,0.0501714,0.0390431,0.320711,0.0411636,0.579275,0.690402,0.82601,2.80657,4.3549,4.82453,4.91832,0.440246,0.440246,0.579275,0.58109,0.690402,0.91416,1.00502,0.464949,0.465814,0.46556,0.128573,0.170673,0.209803,0.209917,0.465958,0.465958,0.464949,0.464949,0.465814,0.465451,0.465298,-5.87063,-5.27564,-5.00599,-4.73854,-4.66384,-4.64211,-4.54824,-4.77405,-4.69078,-4.69003,-4.68575,-4.66888,-4.66469,-4.66384,0.238631,0.28058,0.306905,0.451185,0.454944,0.388922,0.362579,0.449357,0.45303,0.455543,0.45521,0.453987,0.454944,0.454944,289.785,289.785,329.11,15.0934,253.569,253.569,286.708,289.785,289.785,440.745,482.044,396.859,1494.2,1223.03,99.4514,286.708,289.785,396.859,1494.2,1740.65,1753.73,1862.69,1111.57,1111.19,1134.38,11.1233,1084.22,1084.52,1101.94,1111.19,1111.7,1206.13,1240.24,1390.41,1837.94,1720.86,71.7021,1084.22,1111.57,1171.73,1830.7,1967.96,2044.19,2279.18,847.391,847.391,884.795,18.4025,805.694,805.694,818.654,847.391,935.767,935.767,987.598,1678.51,1514.9,1385.09,95.8676,724.515,847.391,880.919,1149.07,1640.39,1682.68,2632.28,1366.84,1366.84,1394.45,10.4554,1322.31,1322.31,1366.84,1366.84,1422.68,1422.68,1423.7,1745.21,2077.68,1643.17,44.2967,1322.31,1366.84,1417.6,1628.01,1845.25,1968.4,2083.68,-9999,-9999
1999,15.036,0.613128,12.483,1.343,0.613851,17.298,2.624,0.612603,10.661,8.193,2.188,12.817,3.315,11.121,0.613128,8.776,1.582,0.613851,13.157,2.737,0.612603,248.417,0.602683,216.393,209.987,0.602683,-9999,-9999,291.795,291.795,0.0,304.299,0.602511,293.28,299.124,0.602511,11.059,0.612671,8.502,8.536,0.612671,86.793,86.824,0.612272,1169.314,1206.308,0.612272,1.519,1.681,0.612272,0.235566840746,0.507762557078,130.899592969,0.612271689498,430.089304816,0.601312785388,372.141,0.612728,12.631,0.613128,21.386,0.613071,2.90564,0.677112,78.2274,0.612671,82.0158,0.230474,44.8389,0.613014,47.0104,0.238902,0.611815,1,7.5589,14.5616,-288.228,-527.298,0.591324,0.611644,6.27999,6.77684,270.949,275.795,-5.93544,-422.26,0.475628,0.609989,7.84659,6.52816,270.99,275.789,-180.259,-316.943,0.510578,0.565872,36.7439,36.1812,-562.385,-527.501,-474.231,-64.4616,-5.97321,14.2514,56.6334,-566.459,-554.428,-533.003,-431.906,-55.2561,-3.00569,2.59845,0.612215,0.611644,0.610788,0.499087,0.441895,0.47597,0.46992,0.612215,0.611986,0.611815,0.610274,0.512785,0.476998,0.474258,3.44297,2.07596,1.83312,1.83022,0.581197,0.612177,0.0220132,0.0249369,1.40616,1.45836,-4.48976,-4.52882,3.47084,3.37709,0.596683,0.611092,0.0241988,0.0254457,0.14545,0.131672,4.83037,2.63889,1.84831,1.62127,0.395157,0.610326,0.0321452,0.0234689,1.40635,1.45834,-4.2646,-4.4924,3.81605,3.42145,0.531356,0.609432,0.0266815,0.0248676,0.145884,0.131561,1.87876,2.07272,2.36534,4.50815,4.83742,4.88469,5.08166,1.85551,1.92213,2.04221,2.58943,4.63908,4.83842,4.87478,0.613394,0.612177,0.610959,0.359809,0.394554,0.399766,0.399544,0.613394,0.612938,0.612481,0.610654,0.439633,0.399653,0.400448,-4.53009,-4.52782,-4.51353,-4.29192,-4.25439,-4.24098,-4.2228,-4.53009,-4.52854,-4.52706,-4.4999,-4.32882,-4.27016,-4.24603,0.611223,0.611092,0.61038,0.487436,0.436263,0.508572,0.523085,0.611223,0.611223,0.611223,0.609682,0.573353,0.508334,0.515287,584.84,784.017,1180.96,87.0169,506.674,535.141,586.306,1018.43,1838.24,1863.04,1875.67,917.088,1843.31,1514.88,86.715,514.339,615.934,917.088,1845.67,1882.67,1900.54,1940.24,1261.71,1206.28,1497.9,51.9515,1071.53,1089.57,1119.31,1456.64,1858.78,1872.3,1889.66,1516.25,1849.25,1695.14,53.1472,1087.27,1143.44,1391.32,1826.38,1887.86,1910.93,2004.29,439.409,524.134,761.937,62.3582,411.332,429.26,434.417,502.03,1181.31,1251.9,1356.51,896.434,1265.65,1037.1,67.6918,415.227,434.417,461.782,1219.2,1296.18,1394.57,1616.6,1233.0,1254.21,1514.94,61.7621,1192.31,1219.0,1233.0,1256.14,1844.23,1902.74,2104.55,1489.42,1849.1,1786.04,71.1604,1199.15,1230.29,1240.81,1838.68,2075.64,2230.34,2597.49,-9999,-9999
2000,10.899,0.993283,8.72,1.359,0.995486,12.748,2.458,0.991351,10.892,8.54,2.022,12.919,3.095,10.874,0.993283,8.704,1.363,0.995486,12.715,2.46,0.991351,208.912,0.993568,208.504,208.883,0.993568,-9999,-9999,298.072,298.072,0.0,292.666,0.992885,300.037,292.513,0.992885,7.98,0.992885,8.232,7.979,0.992885,86.771,86.744,0.98873,1400.691,1476.209,0.987705,1.461,1.689,0.988046,0.256534287967,0.789105191257,109.548161214,0.976662112933,401.953452067,0.987591074681,374.384,0.990096,10.098,0.993283,27.385,0.992885,0.635237,0.993283,51.0387,0.992828,56.1097,0.154004,46.8218,0.992828,51.4738,0.187889,0.978313,1,17.0902,23.6448,-191.74,-321.78,0.973816,0.986111,5.088,5.19852,384.705,389.01,306.31,300.776,0.806182,0.806125,5.90389,5.90798,384.716,389.02,77.9317,71.8979,0.833336,0.836676,53.703,53.1376,-432.396,-415.388,-379.497,285.758,352.559,353.954,359.075,-435.021,-424.641,-356.48,280.208,351.933,353.309,359.319,0.989583,0.989299,0.988616,0.681296,0.72319,0.754269,0.658641,0.989583,0.989356,0.987363,0.805612,0.662341,0.714481,0.592953,1.96564,1.29443,0.727777,0.956385,0.982567,0.993463,0.0181223,0.0187235,2.13281,2.1546,-2.72776,-2.7897,3.15769,3.08676,0.965254,0.978743,0.0195744,0.0198358,0.151517,0.153908,4.84656,4.82472,0.72882,0.732546,0.698989,0.699086,0.0233683,0.0233796,2.13286,2.15464,-2.57675,-2.58113,3.77343,3.76931,0.878135,0.877861,0.0207815,0.0207988,0.151678,0.154035,0.731694,0.818743,1.00032,4.72195,5.0684,5.0842,5.09626,0.721268,0.774473,1.11855,4.7114,5.06152,5.0835,5.11488,0.995081,0.994957,0.994704,0.56485,0.61238,0.61059,0.647901,0.995081,0.994957,0.994028,0.696699,0.613363,0.649325,0.653247,-2.8437,-2.83633,-2.81833,-2.57823,-2.54329,-2.53583,-2.50103,-2.84699,-2.8406,-2.80786,-2.59284,-2.54483,-2.53535,-2.52022,0.983911,0.983519,0.982325,0.896006,0.826968,0.849015,0.709774,0.983911,0.98361,0.980631,0.878877,0.779858,0.853642,0.717266,397.467,2336.15,1570.03,132.201,319.209,341.161,498.46,1987.54,2201.63,2299.7,2331.94,435.351,2336.15,1584.1,133.675,323.357,362.9,435.351,2181.26,2208.39,2321.66,2335.69,987.006,2035.37,1498.13,80.4166,754.23,765.802,854.94,1829.67,1853.64,1975.1,2030.03,925.925,2029.84,1506.17,81.2076,755.753,778.288,814.848,1828.15,1925.45,1974.3,2042.63,833.538,1156.01,1192.58,67.2136,591.822,604.169,682.343,1218.15,1602.19,1630.38,1737.47,1025.69,1190.8,1248.01,73.3287,616.216,630.011,696.674,1226.56,1659.81,1719.11,1788.2,1094.97,1303.14,1287.4,37.8985,943.145,952.252,986.226,1337.93,1491.41,1522.21,1585.77,1123.42,1310.6,1304.69,40.2526,954.467,961.213,987.455,1332.73,1524.1,1552.32,1606.87,-9999,-9999
2001,11.564,0.968379,9.286,1.318,0.971143,13.48,2.478,0.965988,11.484,9.046,2.128,13.555,3.26,11.633,0.968379,9.374,1.319,0.971143,13.533,2.469,0.965988,224.42,0.968779,215.533,223.752,0.968779,-9999,-9999,297.833,297.833,0.0,292.642,0.967694,299.78,294.062,0.967694,9.05,0.967694,9.066,9.114,0.967694,86.72,86.712,0.963813,1339.783,1210.872,0.963356,1.532,1.635,0.951427,0.281651559448,0.827682648402,112.783909146,0.962671232877,437.763411876,0.962671232877,371.146,0.967295,10.364,0.968379,23.359,0.968265,1.26403,0.968322,46.4506,0.967637,52.9516,0.141625,49.1301,0.967523,56.0061,0.207317,0.961758,1,17.9205,24.0658,-315.82,-94.2167,0.955822,0.848459,3.75639,4.31737,288.972,229.055,21.4267,50.6827,0.799429,0.775913,4.38534,4.61204,288.981,229.061,-128.5,-46.2487,0.843826,0.816764,40.8036,31.8614,-514.425,-501.19,-475.194,18.4264,67.0522,76.7047,84.6158,-487.017,-377.439,-144.309,50.9726,72.8291,80.5902,86.0633,0.966324,0.966096,0.965468,0.795091,0.777968,0.762443,0.743037,0.966039,0.959532,0.889326,0.776199,0.763984,0.759932,0.754395,1.79039,3.0694,0.670437,0.601093,0.961023,0.749326,0.0142292,0.0192,1.58815,1.26263,-3.02842,-2.98528,2.8301,2.99638,0.950627,0.915443,0.0138262,0.013847,0.11862,0.101225,3.69897,3.87832,0.568914,0.627338,0.684111,0.66011,0.0194162,0.0225434,1.58821,1.26268,-2.92561,-2.91692,3.16546,3.24919,0.879096,0.854592,0.0141057,0.0141541,0.118653,0.101267,0.731474,0.804097,0.948954,3.68578,3.96693,3.98028,4.00405,0.880319,1.4642,2.77135,3.87829,3.97625,3.98917,4.00402,0.971143,0.971143,0.970991,0.68472,0.667449,0.647483,0.64828,0.971143,0.965086,0.829818,0.66011,0.666685,0.649834,0.64828,-3.11908,-3.11473,-3.11045,-2.92962,-2.89827,-2.87911,-2.8358,-3.11152,-3.06224,-2.98999,-2.91645,-2.89155,-2.86169,-2.83316,0.962175,0.961894,0.960849,0.886828,0.849125,0.836971,0.803329,0.961693,0.954379,0.927118,0.853711,0.838343,0.83121,0.81159,1013.8,1702.34,1516.82,92.9066,351.803,576.385,1114.1,1708.57,1825.88,1937.27,2164.68,378.294,1544.61,1291.94,112.159,297.298,323.437,378.294,1558.54,1788.48,1931.98,2164.14,1486.67,1651.66,1563.07,62.0768,838.821,953.824,1258.41,1654.76,1760.68,1851.21,2079.55,914.576,1523.18,1420.44,72.1601,811.723,824.628,853.488,1541.36,1717.17,1848.08,2079.52,1083.3,1292.65,1114.7,55.1074,474.544,579.597,848.553,1252.48,1348.61,1375.64,1415.59,757.055,1215.08,977.433,62.2929,422.258,431.508,473.58,1085.16,1305.86,1361.83,1414.95,1259.39,1417.04,1295.59,29.7175,945.828,1007.26,1164.19,1359.97,1424.43,1435.81,1453.82,1048.12,1310.29,1218.25,32.475,928.663,942.782,949.704,1305.84,1411.53,1430.54,1449.6,-9999,-9999
2002,11.325,0.988584,9.024,1.417,0.99121,13.303,2.576,0.985691,11.144,8.594,2.188,13.364,3.379,11.325,0.988584,9.016,1.426,0.99121,13.311,2.592,0.985691,220.992,0.98887,218.108,221.776,0.98887,-9999,-9999,292.678,292.678,0.0,290.69,0.982021,294.231,290.225,0.982021,8.572,0.982021,8.885,8.612,0.982021,86.762,86.736,0.984589,1177.792,1255.802,0.983904,1.506,1.556,0.977397,0.268809201009,0.84446347032,118.640568063,0.976712328767,426.528478198,0.982305936073,372.78,0.986073,10.096,0.988584,23.015,0.949658,1.36407,0.988584,51.9936,0.981336,62.5924,0.158453,43.8648,0.980822,52.8065,0.214132,0.970605,1,16.6247,23.4164,-553.063,-289.664,0.953368,0.857363,4.18912,4.10868,305.852,294.487,-171.938,-157.312,0.774658,0.759075,4.00236,4.26639,305.85,294.489,-363.119,-294.633,0.828589,0.798729,42.6759,37.4335,-781.312,-766.219,-735.026,-181.11,-155.747,-154.572,-151.593,-771.409,-742.68,-382.762,-163.008,-154.96,-153.763,-151.585,0.979452,0.97911,0.978596,0.775171,0.768664,0.766381,0.696062,0.979224,0.978881,0.887043,0.728253,0.764326,0.761358,0.696062,1.85343,3.32924,0.568508,0.574987,0.958957,0.762665,0.0151703,0.0147044,1.62259,1.56294,-4.26268,-4.13185,3.5081,3.72924,0.949721,0.917813,0.0159948,0.0154955,0.165188,0.172054,3.92094,3.9766,0.46459,0.397456,0.643806,0.642231,0.0136582,0.0142921,1.62257,1.56294,-4.05723,-4.03747,3.85478,3.9104,0.867051,0.840011,0.0152463,0.016122,0.165117,0.172112,0.650023,0.734789,0.893818,3.86531,3.94717,3.97982,3.99112,0.705992,0.854582,2.819,3.93269,3.95356,3.98033,3.99102,0.989227,0.98913,0.989116,0.643971,0.583208,0.639717,0.64305,0.98913,0.989214,0.819338,0.578346,0.581583,0.642231,0.64305,-4.33823,-4.3355,-4.32341,-4.06046,-4.02785,-4.00668,-3.98198,-4.33746,-4.32698,-4.18931,-4.03266,-4.0123,-3.98427,-3.97124,0.970971,0.971051,0.969859,0.867903,0.828804,0.822994,0.64924,0.970602,0.970231,0.929432,0.854608,0.813573,0.771122,0.792567,1117.9,1978.91,1441.11,91.7994,302.594,356.284,1264.31,1659.76,1690.32,1977.11,1984.12,369.671,1886.6,1303.22,107.305,284.047,310.786,369.671,1662.0,1842.67,1975.66,1982.9,1849.69,2136.23,1735.74,55.7913,1074.0,1098.96,1647.07,1814.04,1849.69,2131.0,2140.51,1180.89,2058.54,1666.33,65.6483,1065.36,1077.0,1104.7,1815.16,2023.78,2131.28,2137.17,1210.63,1342.41,1196.44,62.88,483.129,548.849,897.941,1310.26,1430.45,1533.81,1684.09,930.535,1222.59,1087.63,67.5502,470.583,493.315,543.995,1210.63,1396.17,1487.07,1575.85,1597.51,1714.8,1583.31,32.0745,1202.27,1241.44,1444.84,1660.46,1699.1,1750.06,1795.6,1426.92,1615.48,1527.24,35.4021,1195.41,1209.33,1241.83,1597.51,1690.41,1734.65,1766.67,-9999,-9999
