TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
2000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.728,12.767,2.444,18.257,3.492,15.717,0.194729,12.696,2.29,0.19541,18.321,3.681,0.193989,-9999,-9999,213.121,210.188,0.194786,-9999,-9999,323.563,323.563,0.0,-9999,-9999,337.946,340.657,0.194729,-9999,-9999,9.407,9.323,0.194729,99.518,99.553,0.155795,673.935,134.78,1.0,1.203,1.226,0.168887,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.22951,0.194331,23.6574,0.166097,25.5979,0.165058,16.395,0.172302,17.7398,0.247398,1.0,2,5.19672,3.9153,77.8569,34.1476,0.152892,0.154429,10.6878,10.5712,46.7322,68.2459,89.716,78.587,0.147143,0.152949,9.8213,10.5649,46.5417,68.245,55.1211,44.8043,0.14327,0.151773,8.94387,10.014,-105.729,1.17742,34.5554,69.7807,88.9318,92.1647,115.252,-91.7545,-42.6254,-21.1719,70.9369,89.4725,92.2191,115.25,0.0852687,0.161885,0.153859,0.130749,0.140084,0.14885,0.141223,0.163422,0.162853,0.162227,0.155908,0.13758,0.139344,0.141223,2.22262,2.32045,0.595237,0.442023,0.157608,0.158613,0.0300176,0.02941,0.230407,0.167109,-1.81081,-2.1067,2.52843,2.68271,0.146485,0.148775,0.0519646,0.0514511,0.297243,0.375187,2.12703,2.22494,0.506826,0.594935,0.153464,0.157608,0.02448,0.0291413,0.229751,0.167062,-1.65465,-1.80948,2.41538,2.52946,0.138422,0.146615,0.0506554,0.0518993,0.297017,0.375249,1.74685,1.87991,1.95354,2.10416,2.26015,2.3368,2.36102,1.8531,2.01043,2.08544,2.10533,2.26171,2.33944,2.39728,0.11714,0.144988,0.144891,0.146634,0.155716,0.158028,0.16696,0.168506,0.171966,0.146634,0.146634,0.155716,0.158028,0.166753,-2.35194,-2.1674,-2.01099,-1.80564,-1.60317,-1.58207,-1.4974,-2.37456,-2.33224,-2.29122,-1.86994,-1.61859,-1.58895,-1.4973,0.101209,0.0856995,0.149179,0.146882,0.127321,0.125122,0.13589,0.157757,0.156032,0.154945,0.14325,0.127706,0.126814,0.13589,1061.76,1105.2,1036.02,11.9978,953.163,970.244,977.432,1000.72,1091.77,1138.07,1167.54,1037.36,990.682,1028.93,12.8005,878.209,971.053,977.432,996.256,1108.98,1128.27,1154.3,983.981,1026.62,991.214,15.0121,866.766,882.435,907.155,983.981,1086.08,1099.66,1114.66,962.883,900.966,965.194,15.2198,854.989,873.554,884.482,922.883,1064.89,1086.24,1111.59,1637.8,1817.61,1831.04,86.0469,1223.47,1388.87,1416.31,1597.23,2362.91,2504.37,2913.81,1473.11,1484.76,1664.26,72.1683,1247.66,1367.41,1394.66,1477.0,1803.46,1873.97,2541.73,1295.25,1381.02,1430.68,52.1376,1068.58,1163.4,1177.36,1269.53,1783.71,1863.38,2051.01,1204.79,1215.23,1321.78,42.7561,1040.49,1149.6,1165.19,1211.65,1381.01,1412.48,1872.26,-9999,-9999
2001,16.433,1.0,12.848,2.561,1.0,19.403,4.537,1.0,16.508,13.447,2.506,19.085,3.663,16.433,1.0,12.848,2.561,1.0,19.403,4.537,1.0,201.297,1.0,219.707,201.297,1.0,-9999,-9999,324.278,324.278,0.0,347.446,1.0,338.746,347.446,1.0,11.136,1.0,11.281,11.136,1.0,99.446,99.618,1.0,547.729,491.644,1.0,1.284,1.375,0.807078,0.15717171546393913,0.7817351598173515,67.13775231308973,0.9797374429223745,447.32723054166667,1.0,-9999,-9999,62.84196887571004,0.9787100456621004,-9999,-9999,-9999,-9999,378.441,0.949372,19.811,19.921,20.009,19.971,19.821,0.991438,0.991438,0.991438,0.991438,0.991438,13.059,18.692,19.245,0.790354,0.926256,0.884189,1.23578,0.976427,22.787,0.94903,24.6562,0.0809378,37.9588,0.986986,41.0725,0.104942,0.861986,1,22.9014,24.8904,-70.4973,-71.7893,0.909532,0.909075,4.88272,4.88319,10.4179,14.4239,-86.3031,-70.8349,0.905765,0.907705,4.7464,4.90811,10.3547,14.4323,-85.3675,-85.8495,0.894175,0.911443,2.0263,2.17563,-107.895,-92.3169,-89.1843,-86.2875,-78.7435,-73.9114,-70.5689,-120.117,-98.9594,-89.4569,-86.1446,-76.8236,-71.8152,-70.5877,0.859589,0.901427,0.871747,0.904167,0.905651,0.914783,0.911416,0.941895,0.928082,0.906107,0.907934,0.904566,0.910616,0.907763,1.53813,1.53589,0.816672,0.81802,0.911152,0.910249,0.019034,0.0190143,0.0527327,0.0881254,-1.86483,-1.87039,2.61174,2.60798,0.904607,0.904377,0.0174932,0.0175146,0.0246409,0.0231123,1.44963,1.53885,0.763279,0.815676,0.914648,0.909131,0.0179904,0.0191715,0.0523651,0.0881594,-1.85906,-1.86885,2.65272,2.61066,0.893777,0.902445,0.0174623,0.0175487,0.0246189,0.0231382,1.32566,1.4153,1.43677,1.45362,1.5013,1.51365,1.53813,1.24583,1.36039,1.4257,1.44816,1.50758,1.53249,1.54008,0.953701,0.906871,0.901263,0.934521,0.910213,0.909516,0.911152,0.962612,0.943589,0.900319,0.913256,0.922347,0.913351,0.90903,-1.88101,-1.87168,-1.86351,-1.8527,-1.84279,-1.83697,-1.83369,-1.8784,-1.87039,-1.86636,-1.85464,-1.84378,-1.84023,-1.83522,0.901143,0.897171,0.893877,0.906833,0.887315,0.911587,0.886469,0.899233,0.904377,0.904539,0.906051,0.908505,0.910525,0.887087,632.332,632.309,608.816,6.1198,504.065,567.711,598.936,619.094,629.658,632.332,659.153,643.414,621.896,624.971,4.64266,570.939,601.062,611.871,620.963,634.065,656.526,666.42,705.716,703.143,694.665,4.44792,624.181,666.671,686.085,702.401,707.586,713.076,737.405,712.603,708.199,710.616,5.21577,665.189,685.783,686.589,707.17,715.38,738.944,773.118,604.876,583.045,593.516,4.74277,536.557,555.44,575.934,591.464,611.738,622.82,643.269,569.133,575.672,598.443,6.28652,527.954,552.561,576.389,597.919,616.874,629.732,641.534,716.245,709.104,705.026,2.19874,684.484,687.627,695.199,707.878,715.422,718.097,721.027,684.857,698.5,694.218,3.68783,649.377,671.251,679.331,692.674,707.365,713.367,726.33,-9999,-9999
2002,15.613,1.0,11.976,2.555,1.0,18.694,4.566,1.0,15.867,12.713,2.6,18.587,3.694,15.613,1.0,11.976,2.555,1.0,18.694,4.566,1.0,201.744,1.0,222.963,201.744,1.0,-9999,-9999,319.294,319.294,0.0,341.153,1.0,333.168,341.153,1.0,10.651,1.0,10.487,10.651,1.0,99.506,99.599,1.0,497.741,516.493,1.0,1.206,1.379,0.896632,0.15177204232903752,0.8783675799086756,72.63343777236075,0.9997146118721463,448.3200669069635,1.0,-9999,-9999,61.73325743347168,0.9885844748858449,-9999,-9999,-9999,-9999,383.95,0.997432,19.205,19.076,18.889,18.885,18.972,0.999772,0.999772,0.999772,0.999772,0.999772,11.995,17.312,20.941,0.999829,0.999829,0.999829,0.470731,0.999715,21.4533,0.997032,23.1529,0.0725723,45.5445,0.998973,49.1525,0.110724,0.991324,1,22.8822,24.9973,-12.4049,-12.3745,0.952226,0.949087,4.05255,4.05372,19.6401,6.73241,-6.41177,-11.7559,0.930993,0.948231,3.99416,4.0526,19.6282,6.73174,-23.4519,-11.4604,0.922917,0.944458,5.73035,1.04676,-139.043,-43.7752,-19.8679,-12.9931,-6.42818,-5.34017,-3.35555,-19.8882,-16.1399,-14.326,-12.3745,-6.44115,-5.38948,-4.45107,0.785788,0.854452,0.978139,0.944578,0.921119,0.930023,0.934018,0.981107,0.968265,0.959817,0.949087,0.897089,0.930023,0.919692,1.54698,1.54592,0.638936,0.642435,0.939841,0.935088,0.0161686,0.0161293,0.107018,0.0441632,-1.55787,-1.55588,2.40655,2.39653,0.961318,0.95939,0.0141745,0.0142206,0.0216906,0.0167753,1.59184,1.54358,0.637626,0.644849,0.905407,0.936081,0.0160676,0.0160965,0.107003,0.0441512,-1.56635,-1.54999,2.37053,2.39885,0.951169,0.957227,0.013843,0.0142432,0.0214755,0.0167944,0.912477,1.39046,1.50341,1.54278,1.59494,1.60204,1.61089,1.49836,1.51622,1.53421,1.54592,1.59093,1.59845,1.60727,0.710952,0.834739,0.970745,0.930519,0.902616,0.889158,0.862742,0.979372,0.962878,0.951134,0.935088,0.907728,0.90292,0.891669,-1.59789,-1.58145,-1.57151,-1.56317,-1.55254,-1.54862,-1.5001,-1.57838,-1.56894,-1.56562,-1.55762,-1.55307,-1.55114,-1.54862,0.919766,0.921288,0.952155,0.94134,0.956314,0.970703,0.892136,0.924825,0.946001,0.956552,0.961145,0.956314,0.95903,0.972557,627.267,631.117,644.689,3.79486,627.267,629.991,632.202,637.408,644.534,654.211,678.146,632.011,639.992,659.718,6.67423,626.718,629.735,632.042,640.648,681.491,703.872,748.671,640.575,642.873,656.149,4.01602,641.707,642.838,644.309,647.153,659.398,667.635,682.597,643.004,646.404,683.17,7.99631,641.404,644.261,645.873,656.978,712.835,754.262,775.53,497.35,509.594,544.736,5.70288,499.119,510.734,513.625,538.872,565.168,571.837,587.824,561.943,587.981,550.309,7.34991,469.278,509.902,521.673,550.664,566.062,573.611,640.5,560.088,561.387,575.428,2.41982,557.939,561.028,561.887,571.012,585.683,590.255,596.152,561.911,580.271,591.683,10.9302,550.259,561.911,564.042,576.343,591.24,601.281,640.024,-9999,-9999
2003,15.884,1.0,12.381,2.467,1.0,18.845,4.365,1.0,16.115,13.211,2.407,18.617,3.372,15.884,1.0,12.381,2.467,1.0,18.845,4.365,1.0,207.305,0.992751,214.296,207.259,0.992751,-9999,-9999,325.586,325.791,0.0156963,342.041,0.992751,340.21,341.98,0.992751,10.26,1.0,9.672,10.26,1.0,99.472,99.603,1.0,498.385,502.466,1.0,1.173,1.301,0.889726,0.14641718141268215,0.8667808219178083,78.10795412001602,0.9999429223744293,439.8444568183219,1.0,-9999,-9999,54.01118421322005,0.9884132420091325,48.95075028439526,0.8962328767123288,-9999,-9999,387.892,0.986416,17.599,17.48,17.345,17.368,17.46,0.999829,0.999829,0.999829,0.999829,0.999829,14.005,18.965,22.706,1.0,1.0,1.0,1.05039,1.0,25.7785,0.986073,27.6479,0.0806592,45.3982,0.996918,48.6903,0.112741,0.984018,1,22.7425,24.9452,29.0486,26.2623,0.954224,0.955365,3.4704,3.47516,17.468,10.1963,47.3688,29.6529,0.929623,0.95411,3.91227,3.48278,17.5612,10.1989,39.2442,30.0778,0.916364,0.951437,3.66522,1.77433,8.90797,20.0996,24.907,33.4245,50.4335,54.3393,58.7404,10.958,19.5121,24.0985,28.219,33.8506,38.6838,53.3832,0.973174,0.856564,0.859247,0.946747,0.928139,0.901598,0.913299,0.970034,0.963699,0.961872,0.954909,0.94161,0.935445,0.905993,2.13387,2.1222,0.552018,0.566338,0.962143,0.963375,0.0118371,0.0117749,0.0937584,0.059375,-1.7929,-1.79735,2.6443,2.63793,0.946673,0.948,0.0137981,0.0138727,0.019886,0.0165578,2.22571,2.13566,0.584916,0.568598,0.921111,0.961258,0.0151095,0.011843,0.0942275,0.0593885,-1.77875,-1.79057,2.6615,2.64281,0.936253,0.947168,0.0141469,0.0138732,0.0201295,0.0165582,2.00404,2.07305,2.10821,2.1676,2.25098,2.25907,2.27524,2.01984,2.07621,2.09806,2.13197,2.16619,2.1926,2.25862,0.983097,0.972648,0.96867,0.953328,0.918836,0.856401,0.918379,0.980691,0.972648,0.971123,0.961849,0.953328,0.933441,0.917896,-1.80131,-1.79612,-1.7929,-1.78286,-1.77098,-1.76748,-1.7515,-1.80066,-1.79744,-1.79594,-1.79199,-1.78348,-1.77936,-1.77717,0.945038,0.937423,0.946673,0.960187,0.902271,0.92902,0.922676,0.94513,0.941264,0.937697,0.947074,0.952063,0.960805,0.935167,952.383,939.264,942.954,3.86305,896.839,923.103,926.533,941.597,952.383,954.232,989.652,942.532,987.181,973.766,26.0297,889.956,916.761,926.121,950.283,974.677,983.305,1000.53,923.19,909.611,912.876,2.18384,886.355,898.808,903.37,913.165,919.411,923.19,939.633,913.219,939.812,934.521,23.2851,881.048,887.865,896.481,913.049,924.91,936.162,943.488,818.38,814.573,818.269,4.82926,748.107,786.516,804.746,824.78,835.59,843.564,854.635,750.587,746.426,810.1,12.6585,721.019,750.587,789.945,807.518,827.403,837.966,846.757,777.403,776.464,777.791,2.42117,740.321,767.13,773.068,777.386,784.242,789.597,800.923,774.214,762.522,787.724,4.54461,726.317,756.982,774.214,783.803,807.009,821.188,829.795,-9999,-9999
2004,15.747,1.0,12.48,2.484,1.0,18.429,4.156,1.0,16.121,13.293,2.562,18.527,3.887,15.747,1.0,12.48,2.484,1.0,18.429,4.156,1.0,212.211,0.990437,221.778,213.327,0.990437,328.825,0.983208,321.007,328.83,0.983208,340.015,0.990437,335.085,339.882,0.990437,9.672,1.0,10.502,9.672,1.0,99.459,99.188,1.0,542.964,487.601,1.0,1.259,1.334,0.769638,0.16389161562147012,0.7487477231329689,73.06142922151035,0.9229280510018215,453.66556537477237,1.0,-9999,-9999,58.258472165601184,0.931181693989071,50.63371758103196,0.8988501821493625,409.6356173609433,0.9027208561020036,381.678,0.964709,18.055,19.722,19.486,19.301,19.049,0.976947,0.976947,0.976947,0.976434,0.952812,12.472,17.828,19.13,0.988217,0.964936,0.952584,2.6979,0.988217,20.8316,0.963684,19.6237,0.077092,50.0759,0.975011,47.1723,0.120039,0.896858,1,22.9153,24.8306,27.0175,28.5832,0.913194,0.916781,3.351,3.28532,14.1725,6.08403,31.5364,26.047,0.89737,0.914617,3.47479,3.29136,14.2023,6.08729,30.0313,30.8715,0.884948,0.9117,3.23042,1.15401,3.43918,12.4719,24.8477,28.5847,35.9727,40.0133,68.3555,25.0391,25.7312,26.6504,29.1423,32.9503,35.9727,39.3941,0.874317,0.879781,0.906079,0.897143,0.92492,0.93676,0.839082,0.90551,0.914504,0.912341,0.91826,0.947689,0.92492,0.938582,1.35492,1.3601,0.50773,0.497634,0.915929,0.920773,0.0130457,0.0128358,0.0562945,0.0170154,-1.28512,-1.2832,2.04156,2.04228,0.908711,0.912001,0.0119543,0.0116791,0.0265567,0.0179589,1.3871,1.35228,0.530605,0.506098,0.8925,0.916946,0.0136408,0.0128839,0.0564354,0.0170517,-1.28806,-1.28843,2.02901,2.04279,0.896515,0.910297,0.0122884,0.0116762,0.0267088,0.0179571,1.19497,1.28096,1.32894,1.36414,1.37866,1.39048,1.49726,1.34471,1.35496,1.35998,1.36533,1.37366,1.3773,1.38668,0.780824,0.840796,0.870892,0.901156,0.947241,0.953605,0.808129,0.874592,0.914603,0.903977,0.923747,0.890923,0.947241,0.95435,-1.2976,-1.29155,-1.28958,-1.27451,-1.25921,-1.24413,-1.21524,-1.29843,-1.29183,-1.28843,-1.28113,-1.27055,-1.26454,-1.2581,0.903316,0.904392,0.900185,0.912941,0.919447,0.838877,0.86454,0.903098,0.902314,0.910415,0.912197,0.91323,0.924106,0.920723,612.954,611.66,610.639,2.20449,577.939,596.825,602.534,611.363,617.257,619.587,631.981,615.753,624.254,612.138,4.43328,566.205,595.851,600.27,614.825,625.47,632.289,649.003,585.748,585.613,579.768,2.43355,541.271,556.823,571.403,585.398,589.202,593.165,597.907,590.348,592.717,582.107,3.43883,543.379,556.813,569.859,586.979,592.876,595.244,600.863,672.924,632.387,664.428,6.49579,588.352,623.949,630.864,663.432,692.385,707.767,733.623,621.337,582.745,644.304,10.7393,517.554,569.708,603.515,662.08,689.87,708.908,727.188,594.341,572.958,596.938,3.18462,559.095,575.752,582.406,593.822,608.455,620.807,627.824,603.108,559.684,608.755,4.66227,571.071,577.105,589.392,603.108,623.436,629.928,664.898,-9999,-9999
