# Annual region-averaged outputs (area*landfrac weighted)
# Case: 20260420_coastal_LA_ICB20TRCNPRDCTCBC_TAM
# Years: 1850 - 2014
#
# Variables:
#   GPP: gross primary production (annual sum, gC/m2/yr)
#   NPP: net primary production (annual sum, gC/m2/yr)
#   ER: total ecosystem respiration, autotrophic + heterotrophic (annual sum, gC/m2/yr)
#   NEE: net ecosystem exchange of carbon, includes fire, landuse, harvest, and hrv_xsmrpool flux, positive for source (annual sum, gC/m2/yr)
#   NBP: net biome production, includes fire, landuse, and harvest flux, positive for sink (annual sum, gC/m2/yr)
#   NEP: net ecosystem production, excludes fire, landuse, and harvest flux, positive for sink (annual sum, gC/m2/yr)
#   HR: total heterotrophic respiration (annual sum, gC/m2/yr)
#   FSH: sensible heat (annual mean, W/m^2)
#   EFLX_LH_TOT: total latent heat flux [+ to atm] (annual mean, W/m^2)
#   FPSN: photosynthesis (annual mean, umol/m2s)
#   TOTSOMC: total soil organic matter carbon (annual mean, gC/m^2)
#   TOTVEGC: total vegetation carbon, excluding cpool (annual mean, gC/m^2)
#   TOTECOSYSC: total ecosystem carbon, incl veg but excl cpool but excl product pools (annual mean, gC/m^2)
#
Year	GPP	NPP	ER	NEE	NBP	NEP	HR	FSH	EFLX_LH_TOT	FPSN	TOTSOMC	TOTVEGC	TOTECOSYSC
1860	1723.884799	532.263552	1700.196476	-11.612189	12.872616	25.588734	508.575229	24.984660	88.093641	393220.552078	13815.173811	9827.626594	26703.357288
1861	1609.149565	443.119976	1622.749663	22.117152	-23.885442	-14.739346	456.720074	29.657409	87.492484	367049.283418	13815.330556	9812.072635	26685.365227
1862	1484.189051	367.453491	1574.669773	97.696201	-102.408695	-94.814902	457.934212	32.660522	84.514416	338545.614414	13831.719622	9712.364100	26634.641609
1863	1632.909803	539.068173	1533.228660	-92.098097	98.258542	106.417341	439.387030	33.230629	86.327516	372469.027287	13841.321271	9673.135119	26603.343320
1864	1627.298678	508.932940	1546.261482	-75.434227	79.726105	85.612443	427.895745	33.162128	86.833187	371189.121426	13849.642373	9742.364105	26719.210582
1865	1591.029357	473.732191	1644.216522	62.087324	-66.796203	-57.535227	526.919355	28.637650	90.410260	362916.038747	13859.866158	9732.491247	26716.714425
1866	1507.117728	422.933740	1531.109487	31.656825	-34.225345	-26.157390	446.925500	31.098901	84.738913	343775.677653	13864.474496	9675.141696	26659.686549
1867	1663.428639	511.090441	1618.766878	-36.970142	41.418789	49.526166	466.428680	26.267838	91.931854	379430.417072	13859.586550	9692.683981	26661.962333
1868	1716.188571	508.473557	1699.651232	-4.424530	5.876320	20.041042	491.936217	23.756265	94.355467	391465.031495	13850.182581	9741.804027	26691.940138
1869	1693.297057	453.736275	1751.584489	64.174672	-69.132874	-62.744613	512.023710	23.329218	91.660969	386243.444716	13853.272668	9723.749141	26668.876008
1870	1648.446934	431.914809	1687.758567	51.232529	-54.278286	-41.569435	471.226442	28.729231	91.296406	376013.068850	13853.309976	9673.884222	26611.313725
1871	1706.148165	452.121991	1776.671397	88.807821	-93.795825	-73.897189	522.645224	22.397550	94.538594	389174.800810	13853.328743	9607.355995	26540.953921
1872	1698.549042	501.082914	1698.849190	18.377802	-21.206107	-2.326607	501.383063	27.835649	88.720181	387441.430001	13846.046589	9575.402091	26481.756230
1873	1745.154523	526.271807	1727.640670	-4.904826	3.173719	16.455880	508.757955	25.790584	88.888882	398072.206098	13838.972872	9593.196141	26482.952755
1874	1708.751364	487.057268	1709.731841	11.864789	-13.481529	-1.875630	488.037744	27.077209	90.295065	389768.594395	13835.217496	9602.640398	26481.645106
1875	1626.215598	428.766533	1650.860617	34.480440	-36.902371	-26.427328	453.411553	27.845246	88.481909	370942.069314	13838.198772	9562.527407	26456.356369
1876	1692.253875	482.121303	1682.680996	15.076665	-15.409030	10.357370	472.548423	25.383920	90.817454	386005.493810	13841.581060	9503.973606	26418.300650
1877	1509.277940	450.739210	1513.944888	27.370127	-27.648547	-3.792546	455.406159	35.928889	79.196085	344268.425025	13857.115536	9402.629383	26383.220058
1878	1574.904390	531.851521	1505.090096	-61.141417	65.255180	74.554419	462.037229	27.187311	86.606428	359237.910857	13872.165544	9395.336782	26398.999277
1879	1756.497202	591.541868	1694.575193	-27.406839	29.103845	66.055251	529.619858	25.975225	85.736220	400659.487306	13848.062046	9511.239124	26464.718469
1880	1755.099109	540.579767	1724.833897	-2.063629	2.836336	32.802396	510.314556	24.940051	88.126740	400340.580027	13832.660611	9550.271297	26478.196412
1881	1641.112710	454.113488	1646.279661	40.892714	-43.741453	-5.514722	459.280440	29.572421	87.542022	374340.121903	13833.690190	9498.907613	26444.569037
1882	1509.482417	377.074810	1596.636751	111.066625	-116.302501	-91.371507	464.229145	32.629041	84.447493	344315.066712	13851.789889	9366.149591	26378.039257
1883	1659.415155	555.451992	1543.743221	-85.218046	91.061796	123.821303	439.780059	33.131625	86.269885	378514.935563	13862.846619	9303.388451	26333.208140
1884	1658.199547	525.103706	1561.922350	-66.746794	70.568105	102.347815	428.826510	33.042165	86.818794	378237.653443	13869.874184	9354.663714	26441.406060
1885	1628.114926	489.961396	1669.146910	74.753429	-80.554146	-44.609585	530.993380	28.481969	90.431869	371375.309278	13881.608169	9321.450881	26426.489813
1886	1544.693638	436.006530	1559.004169	40.305322	-43.624218	-16.260642	450.317061	30.919534	84.777839	352346.795715	13887.519400	9244.856136	26358.559522
1887	1706.016413	524.438883	1652.010728	-29.969297	33.468930	59.106002	470.433198	26.050774	92.000765	389144.747980	13884.309926	9250.413383	26353.245924
1888	1762.658970	524.911168	1735.917719	17.273236	-15.559594	30.527265	498.169916	23.496684	94.469448	402064.995513	13877.161110	9276.195199	26368.650173
1889	1738.882225	471.392842	1787.335092	82.007790	-88.531866	-52.803566	519.845709	23.093784	91.725490	396641.486124	13883.441091	9222.626808	26325.510812
1890	1692.408893	451.386036	1720.195600	69.514793	-74.241768	-29.571427	479.172744	28.415950	91.402366	386040.853515	13887.005797	9139.477016	26247.420800
1891	1746.127413	466.211042	1809.934361	88.139708	-92.811524	-66.745351	530.017990	22.142483	94.554594	398294.123681	13889.770924	9064.154466	26167.554368
1892	1738.706236	513.078077	1733.354388	38.457690	-42.151609	3.674486	507.726228	27.509004	88.771503	396601.342656	13884.618394	9023.183403	26097.809824
1893	1789.102333	539.174412	1766.921232	11.746513	-15.026623	21.575497	516.993311	25.411757	89.011820	408096.763282	13879.812405	9014.498625	26079.981570
1894	1755.017385	498.805064	1753.534972	20.199333	-22.331857	0.957889	497.322650	26.668494	90.459140	400321.939089	13879.589735	9007.105007	26066.278739
1895	1665.582439	434.241229	1695.581358	75.948832	-80.306660	-31.896861	464.240147	27.497418	88.552762	379921.701770	13886.925360	8930.085592	26016.599782
1896	1728.875226	487.281145	1723.486746	27.103562	-28.580024	5.935127	481.892666	24.996593	90.930796	394358.875500	13894.453471	8838.727671	25949.955312
1897	1517.000236	441.038234	1548.784960	76.462232	-79.293875	-32.139655	472.822959	35.876363	78.671220	346029.891438	13914.205339	8703.434226	25887.760375
1898	1572.916055	529.044297	1508.362764	-28.010794	29.614455	68.516002	464.491005	27.183639	86.051850	358784.369148	13932.069569	8650.059418	25853.855775
1899	1785.407395	600.595006	1712.183941	-21.929881	22.430366	77.228137	527.371554	25.624311	85.737176	407253.943010	13900.794179	8766.395026	25906.956893
1900	1807.401939	548.013835	1780.562554	7.642640	-7.619366	28.977864	521.174449	24.369766	88.503814	412270.929568	13887.513241	8795.805976	25915.201264
1901	1665.815008	454.424314	1691.619433	69.532468	-73.492403	-26.768079	480.228739	29.361469	87.308932	379974.750958	13896.326709	8710.937985	25861.481426
1902	1539.475318	379.274997	1623.324883	114.958344	-122.303920	-88.844737	463.124563	32.347847	84.380663	351156.489661	13916.269556	8570.081802	25777.676656
1903	1691.235961	547.539137	1596.552538	-56.928596	62.076120	102.532107	452.855716	32.775827	86.359867	385773.305947	13928.705312	8494.799545	25722.280209
1904	1663.748207	525.109890	1578.850538	-37.447507	40.160186	90.437057	440.212222	32.899894	86.433804	379503.310661	13941.977742	8508.797113	25796.825914
1905	1635.363974	491.467662	1676.572131	78.042357	-84.719002	-45.235722	532.675819	28.307438	90.203845	373028.826923	13950.898392	8472.229495	25767.256356
1906	1572.746716	438.670426	1591.938519	58.099548	-63.254397	-21.644494	457.862230	30.705646	84.765878	358745.742265	13956.242469	8387.825026	25691.137106
1907	1749.938414	529.722007	1696.262465	-14.961681	17.200477	58.865557	476.046058	25.689669	92.225052	399163.418413	13954.680490	8376.602783	25671.943252
1908	1814.117078	529.288807	1790.250031	12.799987	-11.694128	27.683102	505.421760	23.030665	94.814128	413802.662423	13948.960650	8398.160331	25683.308361
1909	1787.872249	473.463553	1843.664514	111.093082	-119.552317	-60.363008	529.255818	22.731458	91.952023	407816.179594	13957.743582	8326.469372	25627.932770
1910	1744.084220	460.713303	1768.271473	82.201960	-86.436099	-24.956234	484.900555	27.972229	91.710542	397828.068636	13962.830608	8212.421679	25529.806550
1911	1796.070237	468.262563	1868.266992	110.932791	-118.082335	-76.271476	540.459318	21.770292	94.751703	409686.152429	13967.466622	8111.650754	25434.480809
1912	1786.102782	516.153144	1783.416700	38.857853	-44.164367	0.551811	513.467061	27.177531	88.902276	407412.561784	13963.650696	8061.842482	25352.730276
1913	1839.040080	547.518702	1813.950087	16.636984	-20.085865	25.062741	522.428708	25.143873	89.136532	419487.633854	13958.174514	8056.294560	25332.935035
1914	1806.105899	512.008877	1798.073691	42.815590	-46.227572	8.293556	503.976670	26.411955	90.576381	411975.300841	13958.454225	8025.279546	25306.012725
1915	1701.006866	446.584085	1733.127440	79.982484	-84.935959	-33.465166	478.704658	27.388003	88.420800	388002.063496	13968.380724	7927.626444	25243.724320
1916	1764.451272	510.388017	1737.744831	19.297604	-20.921855	28.651268	483.681577	24.844610	90.850681	402473.821765	13977.243741	7842.833152	25174.331119
1917	1549.876409	455.454238	1572.536010	69.911211	-73.131594	-22.210863	478.113840	35.779538	78.511303	353528.992964	13993.870985	7726.290123	25124.092130
1918	1623.736255	537.792764	1547.610199	-33.720220	35.022382	81.015778	461.666706	26.994150	86.149393	370376.528250	14011.311970	7690.453193	25095.643417
1919	1843.613329	605.708084	1764.421267	-35.395343	36.393222	83.867505	526.516023	25.352644	85.968510	420530.798627	13975.866661	7832.449957	25164.155137
1920	1864.833504	550.851192	1842.374740	31.495049	-33.219199	24.771981	528.392429	24.042649	88.813209	425371.150227	13963.579831	7851.491825	25167.028863
1921	1850.006599	473.938917	1873.190163	70.326018	-74.480222	-23.421913	497.122481	20.734697	93.604615	421989.112399	13969.107001	7788.030508	25121.532972
1922	1855.302299	479.874400	1916.869322	110.468213	-117.768928	-65.000675	541.441423	20.285067	95.511387	423197.069512	13977.325903	7684.200538	25022.872532
1923	1875.570634	533.112467	1878.063537	51.463124	-55.331441	-2.326732	535.605371	22.056891	94.197412	427820.304989	13976.790733	7622.003900	24948.002762
1924	1414.424826	321.637400	1537.137295	171.737345	-182.455624	-129.452869	444.349870	38.574497	74.343252	322632.296163	13994.410263	7441.133042	24867.270235
1925	1505.883363	522.688205	1483.343314	30.625541	-31.980722	25.283737	500.148155	30.233928	80.675433	343494.117356	14049.602560	7193.002113	24676.576096
1926	1768.372360	683.793483	1557.501771	-154.644142	164.778590	225.431889	472.922895	26.091040	86.178554	403368.227643	14000.952265	7401.524345	24772.976060
1927	1853.353933	557.274956	1795.501401	-9.139307	8.785776	61.602157	499.422425	18.971783	97.665691	422752.644001	13983.819854	7524.069756	24886.781805
1928	1762.003426	491.929653	1775.484877	60.362724	-66.174899	-15.304745	505.411105	24.535503	93.036601	401915.464444	13995.455442	7459.786409	24840.345658
1929	1792.056306	488.749784	1822.142651	81.152488	-87.400158	-32.116771	518.836129	25.191675	91.366765	408770.568797	13997.654917	7400.748546	24780.050201
1930	1687.637060	458.478646	1728.278311	91.064896	-97.200415	-42.762484	499.119897	29.700188	85.081720	384952.391592	14013.678093	7284.379775	24687.276845
1931	1669.555843	478.972678	1660.183872	38.945302	-44.046015	8.473405	469.600707	26.926283	85.556798	380828.040917	14019.950619	7227.588021	24629.783138
1932	1833.808253	584.311724	1746.853287	-33.443289	35.297067	92.871860	497.356760	24.994030	90.092456	418294.246883	14009.708599	7238.584855	24613.480228
1933	1929.706946	579.525867	1840.326576	-37.188571	39.338357	95.639541	490.145498	22.987909	88.466022	440168.873582	13992.519675	7313.198649	24655.773682
1934	1808.308594	497.304057	1827.613365	69.449389	-73.140853	-18.816414	516.608827	26.885186	92.802483	412477.738890	13993.384187	7294.813626	24650.197838
1935	1837.649730	521.781732	1820.568053	31.226154	-33.682163	18.506201	504.700055	21.177244	93.244642	419170.493095	13999.480632	7230.141821	24576.118061
1936	1773.133618	493.671746	1750.131658	29.630958	-32.657356	24.014957	470.669783	25.569104	87.886155	404454.277205	13995.308266	7216.319653	24563.640012
1937	1732.373087	489.203061	1748.855678	61.885011	-66.199636	-16.911835	505.685652	27.504802	89.326806	395156.742765	14014.007633	7123.618365	24503.745932
1938	1839.523030	555.410093	1757.628665	-38.239328	40.168311	87.596442	473.515729	24.861085	88.729687	419597.795827	14014.690106	7134.831690	24492.687606
1939	1800.225012	521.947470	1749.913828	-3.346259	4.646303	55.414320	471.636287	25.016975	89.708525	410633.862255	14014.738443	7161.493452	24528.717375
1940	1766.537910	558.602734	1736.220027	13.206058	-13.735141	33.542039	528.284849	25.915463	84.436908	402949.786685	14026.169595	7133.485051	24505.363904
1941	1812.640033	536.611955	1757.923485	-9.564035	7.685216	56.479819	481.895407	22.327143	91.702711	413465.746612	14011.728318	7189.937882	24517.418704
1942	1843.309539	530.992115	1814.387642	19.111098	-21.459049	30.384600	502.070218	24.746169	94.909779	420461.503552	14003.418907	7197.852044	24511.989293
1943	1861.911676	512.831412	1851.701938	38.792417	-41.082665	11.973274	502.621673	25.254712	88.763861	424704.677500	14005.130947	7166.854722	24482.923465
1944	1882.690475	529.379893	1881.138242	43.424160	-45.389564	3.214110	527.827661	25.386250	87.531779	429444.350313	14010.566748	7119.947758	24441.974677
1945	1877.473911	559.055710	1818.846109	-14.997615	17.267702	64.643273	500.427907	24.942064	91.992154	428254.445009	14011.682082	7115.961712	24422.395354
1946	1895.375976	556.751660	1853.435845	-1.443474	1.166524	45.194560	514.811529	23.242932	94.548129	432337.931396	13998.427660	7167.704638	24439.440369
1947	1801.602755	489.863075	1810.855166	49.151712	-51.989963	-8.593360	499.115485	27.097651	86.616820	410948.127797	13994.020888	7148.732161	24431.881478
1948	1613.549672	457.251466	1650.608732	76.508794	-80.389935	-37.479752	494.310525	29.646417	84.890536	368052.954443	14026.820742	7004.508759	24335.721725
1949	1845.296010	605.085510	1720.696112	-87.257200	91.353933	131.561586	480.485612	24.146140	91.132884	420914.620544	14015.960337	7071.176348	24327.375093
1950	1964.582218	642.171882	1777.798526	-151.330531	159.102555	197.294879	455.388190	24.376814	88.959327	448123.972573	13979.620656	7306.582038	24468.096074
1951	1733.694899	455.011614	1789.871634	85.035852	-88.411393	-57.296798	511.188348	28.948505	86.100073	395458.250235	14000.689801	7309.853363	24517.119878
1952	1804.524031	553.963400	1706.259857	-69.899012	74.833406	105.219689	455.699226	26.071164	87.593588	411614.474704	14011.082169	7320.446792	24473.766453
1953	1928.206255	575.110763	1849.420931	-57.285666	60.469948	83.645824	496.325438	21.424577	89.304248	439826.564423	13999.174801	7444.590235	24560.188717
1954	1722.432270	454.274937	1761.327679	67.937527	-71.059044	-39.654825	493.170347	27.243489	85.582748	392889.227958	14012.195801	7395.326964	24569.593925
1955	1809.555284	556.908903	1727.334147	-59.331047	61.821642	86.817191	474.687768	24.195744	90.981048	412762.109931	14025.113111	7362.560051	24530.773024
1956	1792.928781	532.071540	1745.851027	-16.243188	18.671269	51.968498	484.993787	26.809421	88.086660	408969.581514	14011.065646	7419.088341	24606.649318
1957	1912.969432	595.908298	1818.874950	-64.051475	67.678387	100.204498	501.813816	23.207708	92.998701	436351.023564	14019.501697	7439.408900	24615.791939
1958	1866.913292	554.958002	1790.989614	-42.629557	44.482882	80.366275	479.034324	24.346151	91.284557	425845.553011	13994.947258	7541.734208	24683.708932
1959	1952.773175	551.291165	1935.969956	12.221581	-12.735361	18.867640	534.487946	24.431452	88.288411	445430.313282	13995.104960	7552.632917	24699.804610
1960	1750.087181	455.773235	1785.268387	75.053326	-78.591320	-35.794935	490.954441	29.990838	86.904584	399197.352522	14008.458979	7471.649563	24657.060417
1961	1894.278044	604.071710	1790.699013	-62.564251	68.196215	112.007688	500.492679	26.159387	90.332897	432087.491633	14017.126248	7454.333566	24635.908170
1962	1895.572768	547.917999	1787.846365	-68.704494	74.277297	116.176906	440.191595	28.117805	85.554035	432382.820313	14011.411608	7534.958494	24723.079343
1963	1614.724593	421.908676	1693.197532	119.136578	-125.466165	-81.998841	500.381614	32.679026	82.345986	368320.955036	14045.322916	7397.416932	24677.946933
1964	1806.027861	605.057624	1669.012299	-99.877096	105.324174	145.178635	468.042063	26.928970	88.041831	411957.500543	14045.092511	7404.128493	24646.929107
1965	1873.333781	588.525737	1748.286672	-82.667612	87.860423	133.592908	463.478626	26.419121	88.552179	427310.075697	14031.631543	7527.700106	24774.351910
1966	1915.156327	598.270021	1828.795240	-43.446292	44.954172	90.875301	511.908935	26.649331	88.182313	436849.856935	14039.217974	7567.247629	24820.122998
1967	1911.868003	564.882779	1832.818178	-43.309280	45.613647	84.236836	485.832955	26.077722	92.038117	436099.785880	14033.490000	7621.823436	24872.568235
1968	1853.519160	523.352109	1797.471978	-18.303852	19.896755	60.435452	467.304928	28.325969	89.596824	422790.332898	14043.068736	7625.539438	24896.891288
1969	1846.252236	508.075821	1819.036997	18.759108	-19.117214	30.670580	480.860584	25.774974	89.441169	421132.737168	14047.807414	7606.103257	24900.728139
1970	1839.866338	557.917667	1791.480365	-15.214763	16.961204	52.949235	509.531693	27.052739	89.007900	419676.104755	14067.797361	7559.153664	24888.722479
1971	1855.476723	557.175836	1777.824823	-43.489928	44.757104	81.751795	479.523935	26.861379	88.583824	423236.855661	14067.640730	7613.025899	24927.724136
1972	1874.425125	530.125626	1823.521158	-9.898750	10.948334	55.074599	479.221660	25.639424	93.903735	427559.012751	14063.033275	7652.275490	24952.495973
1973	1941.874465	561.714994	1895.467364	-5.968576	7.183042	50.568234	515.307893	24.034556	90.241266	442944.302018	14065.199919	7659.887771	24967.289805
1974	2065.141585	618.967208	1980.287127	-42.735929	45.710004	91.468270	534.112748	22.306166	86.796304	471061.706331	14062.983790	7692.618422	24984.781981
1975	2085.575535	623.706865	2007.975448	-40.779887	43.108870	82.941759	546.106777	24.590588	87.269480	475722.718944	14058.791016	7757.280896	25029.125530
1976	1937.409631	549.049048	1853.106349	-47.316716	50.631430	90.668016	464.745767	28.611572	86.260340	441925.867239	14061.199358	7791.627035	25076.897482
1977	1959.322376	539.413324	1944.912340	19.667398	-21.518515	15.475094	525.003287	23.356167	89.357735	446924.195560	14077.297193	7773.733742	25083.089435
1978	1924.548428	537.813737	1899.549367	9.085159	-9.796595	27.162288	512.814675	28.170976	85.789138	438992.208840	14079.543033	7763.747244	25069.374394
1979	1981.628914	623.616115	1892.291267	-49.009471	52.587832	96.057766	534.278469	27.342398	86.599465	452012.348246	14083.800578	7767.360695	25078.734694
1980	1961.557405	584.882761	1874.406809	-46.937856	51.056175	94.388535	497.732167	26.561597	86.152337	447434.008348	14082.253475	7830.712929	25137.610209
1981	1896.944309	532.993867	1847.528048	-16.656253	19.373019	55.082169	483.577607	26.165703	88.652611	432695.670332	14092.864929	7830.523764	25173.108048
1982	1993.365780	588.063845	1924.865402	-27.648495	27.822730	72.256688	519.563468	24.469636	90.439618	454689.543636	14101.461239	7841.278808	25183.919946
1983	2047.116972	647.352960	1914.050277	-95.412612	99.859345	140.872556	514.286266	27.349902	89.012703	466950.266302	14091.884502	7939.654494	25260.076788
1984	2067.692975	608.012989	1981.254606	-47.691076	51.058665	92.908991	521.574619	23.366386	88.485641	471643.681552	14100.532253	7991.039424	25339.859271
1985	1912.818995	504.312782	1932.307419	55.042686	-58.029671	-19.219243	523.801206	26.790842	88.595240	436316.708596	14117.321515	7944.126911	25322.418525
1986	2002.570267	573.324786	1909.727030	-45.987390	50.101896	100.634468	480.481549	25.127074	89.179956	456789.099981	14121.990798	7936.480816	25316.594063
1987	2013.242720	608.511334	1910.250430	-65.347086	70.010901	111.008741	505.519044	24.674786	91.493940	459223.501842	14120.431763	7982.006138	25374.434719
1988	2024.771158	604.468562	1949.411462	-35.901178	37.846960	80.589730	529.108866	24.134926	88.726583	461853.155081	14132.800662	8001.220610	25416.169500
1989	2041.936252	588.548861	1954.375628	-49.494041	51.187880	92.854490	500.988236	26.683647	90.525725	465768.536864	14128.320735	8060.149419	25460.924260
1990	1968.478537	504.708536	1957.576231	26.821903	-27.920928	13.180083	493.806230	26.285955	88.940796	449012.728548	14137.819346	8028.595609	25478.333929
1991	2078.609857	619.094455	2031.246426	-9.874249	8.666667	49.630933	571.731025	25.059806	86.287017	474133.837356	14149.508422	8002.144780	25447.046563
1992	2121.538423	654.583130	1982.728020	-99.166574	104.448170	147.706368	515.772726	26.009674	89.648795	483925.904602	14127.889305	8118.605192	25531.639284
1993	2074.945314	589.189927	2022.557469	-10.392825	12.341311	57.997376	536.802082	26.141966	90.770164	473297.950828	14135.097027	8143.289862	25595.271793
1994	2063.793813	600.155373	1994.790146	-28.366476	29.248720	73.622470	531.151705	24.436147	90.695826	470754.277293	14153.318599	8110.297903	25589.196302
1995	2051.529618	572.359741	2001.519737	-4.480687	4.684921	54.112824	522.349861	25.334236	91.553867	467956.797339	14150.823803	8129.737286	25615.887614
1996	2054.473729	610.407456	1952.973183	-58.338353	60.538773	107.654463	508.906911	26.141260	90.969486	468628.352873	14162.817175	8121.812087	25642.878895
1997	2069.336574	601.026115	1975.878628	-45.580086	49.518911	101.514235	507.568167	25.653585	90.535617	472018.589315	14160.005687	8175.296839	25698.913291
1998	1932.134863	499.977347	2009.174243	127.283984	-133.324245	-78.819799	577.016728	28.174053	85.045583	440722.684982	14184.553160	8059.737025	25670.219875
1999	2014.599676	633.174702	1853.217124	-114.271200	121.408697	172.854143	471.792149	24.918519	86.147784	459533.025578	14195.190151	8025.801365	25623.251942
2000	1874.639592	536.059718	1820.550586	-3.531387	1.538820	56.438182	481.970713	28.502906	83.463616	427607.932746	14200.595403	8043.425423	25712.000852
2001	2028.409965	675.872071	1874.757347	-101.428677	108.153766	164.760283	522.219452	25.065499	90.246647	462683.171688	14218.205406	8058.370086	25731.310334
2002	2145.287525	654.767980	2023.226707	-60.338465	63.700704	130.394780	532.707161	23.867686	89.132504	489343.108139	14192.569087	8232.163510	25858.475029
2003	2053.732562	564.145591	2076.887521	81.779690	-86.689200	-23.137232	587.300550	24.923582	84.193426	468459.291997	14207.940579	8155.912332	25825.132887
2004	2080.933943	584.058521	2011.948631	-5.782591	4.614776	72.931976	515.073207	24.344339	90.463599	474663.965224	14206.429630	8143.978820	25784.708561
2005	2066.473647	544.414943	2041.478606	52.464437	-56.859303	27.465191	519.419903	23.136040	87.484236	471365.551272	14202.355439	8097.477342	25774.862681
2006	1927.191187	529.057792	1951.023535	77.201537	-84.126550	-25.949362	552.890139	26.500918	85.988929	439595.025701	14242.461636	7916.311122	25697.983501
2007	2074.607480	687.271054	1892.213372	-120.602049	129.012850	195.715865	504.876945	23.493007	90.537278	473220.890204	14245.079148	7973.217964	25706.736850
2008	2182.300627	693.725466	2001.254652	-127.112661	136.850096	195.518320	512.679488	23.039091	89.669431	497785.848741	14228.169423	8129.850156	25849.619256
2009	2029.922988	552.840300	2041.046268	80.397876	-84.152557	-9.769948	563.963580	25.192753	87.966155	463028.294201	14255.151058	8098.213915	25882.111767
2010	1912.142525	527.142244	1857.598425	1.655928	-2.160573	58.763702	472.598145	25.100481	83.547817	436162.404465	14266.241159	8041.433591	25814.548445
2011	1766.699025	445.852730	1821.054239	121.508102	-129.807138	-57.786225	500.207942	31.185525	81.969736	402986.537657	14287.340738	7891.892767	25754.035766
2012	2112.737315	730.560746	1896.633133	-143.612550	153.251285	231.169102	514.456565	22.529203	93.246712	481918.359139	14303.229154	7884.241271	25728.532034
2013	2178.059985	717.651004	2009.138725	-97.880572	105.708376	182.232695	548.729742	27.967605	83.351973	496818.552181	14269.530783	8115.926496	25909.068134
2014	2142.237729	613.092856	2017.732570	-75.599728	77.319660	130.307196	488.587697	25.073645	90.987147	488647.445305	14270.757887	8198.192989	25977.917890
