# Annual region-averaged outputs (area*landfrac weighted)
# Case: 20260422_coastal_LA_ICB20TRCNPRDCTCBC_baseline
# Years: 1850 - 2024
#
# Variables:
#   GPP: gross primary production (annual sum, gC/m2/yr)
#   NPP: net primary production (annual sum, gC/m2/yr)
#   ER: total ecosystem respiration, autotrophic + heterotrophic (annual sum, gC/m2/yr)
#   NEE: net ecosystem exchange of carbon, includes fire, landuse, harvest, and hrv_xsmrpool flux, positive for source (annual sum, gC/m2/yr)
#   NBP: net biome production, includes fire, landuse, and harvest flux, positive for sink (annual sum, gC/m2/yr)
#   NEP: net ecosystem production, excludes fire, landuse, and harvest flux, positive for sink (annual sum, gC/m2/yr)
#   HR: total heterotrophic respiration (annual sum, gC/m2/yr)
#   FSH: sensible heat (annual mean, W/m^2)
#   EFLX_LH_TOT: total latent heat flux [+ to atm] (annual mean, W/m^2)
#   FPSN: photosynthesis (annual mean, umol/m2s)
#   TOTSOMC: total soil organic matter carbon (annual mean, gC/m^2)
#   TOTVEGC: total vegetation carbon, excluding cpool (annual mean, gC/m^2)
#   TOTECOSYSC: total ecosystem carbon, incl veg but excl cpool but excl product pools (annual mean, gC/m^2)
#
Year	GPP	NPP	ER	NEE	NBP	NEP	HR	FSH	EFLX_LH_TOT	FPSN	TOTSOMC	TOTVEGC	TOTECOSYSC
2013	208.791963	100.033872	197.088090	-4.508450	4.958336	12.928038	88.329999	20.017638	36.773793	47625.740897	5633.540295	1137.980485	7403.171406
2014	230.123016	113.613597	212.319769	-12.165429	13.440271	19.714837	95.810350	18.613337	38.620055	52491.384373	5633.092788	1154.558587	7408.957063
2015	232.805049	115.756490	213.754128	-14.067677	15.504198	21.061230	96.705570	15.813661	41.235116	53103.159687	5631.136701	1177.490381	7422.674387
2016	257.049777	128.538490	228.390942	-24.198348	26.775936	31.759838	99.879655	16.513657	40.748556	58633.416421	5631.049435	1202.343846	7443.451307
2017	233.579357	115.355447	211.202804	-18.335132	20.164749	24.689243	92.978894	18.770808	42.747326	53279.780504	5635.675875	1215.501463	7466.729339
2018	233.744833	111.769322	218.436594	-11.602158	12.838084	16.993900	96.461082	14.694683	45.219615	53317.525897	5639.634280	1229.013731	7478.639584
2019	248.418903	119.348757	227.139736	-17.843647	19.767655	23.627142	98.069589	14.537683	44.724852	56664.701882	5640.516151	1247.385350	7492.804314
2020	244.333802	119.029206	222.142423	-18.974260	20.821777	24.442951	96.837827	19.181013	38.300806	55732.884656	5644.708052	1260.843840	7516.970369
2021	251.593429	122.776977	227.536354	-21.015217	23.149635	26.578887	98.719901	14.968344	44.411550	57388.815857	5646.599770	1282.631738	7531.306673
2022	241.737056	114.700868	226.780724	-12.055558	13.425947	16.699951	99.744536	14.787252	41.139649	55140.563061	5648.997596	1296.353586	7549.675004
2023	255.263716	121.821898	231.027647	-21.450238	23.824182	26.972343	97.585829	17.674448	42.439009	58226.013325	5650.695477	1313.327819	7565.862874
2024	253.538576	121.923923	232.925992	-17.920644	19.697908	22.743760	101.311339	15.821904	39.689031	57832.506486	5654.022540	1327.301218	7585.810228
