# Annual region-averaged outputs (area*landfrac weighted)
# Case: 20260421_coastal_LA_ICB20TRCNPRDCTCBC_TAM
# Years: 1850 - 2014
#
# Variables:
#   GPP: gross primary production (annual sum, gC/m2/yr)
#   NPP: net primary production (annual sum, gC/m2/yr)
#   ER: total ecosystem respiration, autotrophic + heterotrophic (annual sum, gC/m2/yr)
#   NEE: net ecosystem exchange of carbon, includes fire, landuse, harvest, and hrv_xsmrpool flux, positive for source (annual sum, gC/m2/yr)
#   NBP: net biome production, includes fire, landuse, and harvest flux, positive for sink (annual sum, gC/m2/yr)
#   NEP: net ecosystem production, excludes fire, landuse, and harvest flux, positive for sink (annual sum, gC/m2/yr)
#   HR: total heterotrophic respiration (annual sum, gC/m2/yr)
#   FSH: sensible heat (annual mean, W/m^2)
#   EFLX_LH_TOT: total latent heat flux [+ to atm] (annual mean, W/m^2)
#   FPSN: photosynthesis (annual mean, umol/m2s)
#   TOTSOMC: total soil organic matter carbon (annual mean, gC/m^2)
#   TOTVEGC: total vegetation carbon, excluding cpool (annual mean, gC/m^2)
#   TOTECOSYSC: total ecosystem carbon, incl veg but excl cpool but excl product pools (annual mean, gC/m^2)
#
Year	GPP	NPP	ER	NEE	NBP	NEP	HR	FSH	EFLX_LH_TOT	FPSN	TOTSOMC	TOTVEGC	TOTECOSYSC
1912	1786.065381	516.123729	1783.390564	38.869123	-44.175625	0.540513	513.448911	27.177159	88.902584	407404.030813	13963.455755	8061.838763	25352.502095
1913	1839.003084	547.482347	1813.939756	16.663140	-20.113353	25.034685	522.419020	25.145069	89.134875	419479.194965	13957.980349	8056.275951	25332.691642
1914	1806.078319	511.978546	1798.067832	42.836792	-46.250009	8.270541	503.968058	26.411101	90.577066	411969.009833	13958.260506	8025.240794	25305.745372
1915	1700.988723	446.559120	1733.126870	79.999188	-84.953402	-33.483543	478.697265	27.388085	88.420431	387997.925156	13968.187604	7927.573970	25243.440633
1916	1764.444040	510.370577	1737.748336	19.307776	-20.932266	28.640237	483.674873	24.844994	90.850237	402472.172429	13977.051319	7842.768169	25174.033695
1917	1549.875954	455.441662	1572.555590	69.930794	-73.151889	-22.231660	478.121298	35.779265	78.511540	353528.889317	13993.686977	7726.214381	25123.780822
1918	1623.752009	537.797479	1547.604174	-33.742664	35.045484	81.038164	461.649644	26.994385	86.149327	370380.121607	14011.127905	7690.377684	25095.335189
1919	1843.618054	605.709500	1764.418274	-35.403746	36.401991	83.875539	526.509721	25.352548	85.968654	420531.876649	13975.679702	7832.380161	25163.862225
1920	1864.810132	550.837882	1842.355875	31.498537	-33.222687	24.767405	528.383624	24.042879	88.812894	425365.819541	13963.392260	7851.419279	25166.735102
1921	1849.969177	473.917414	1873.159532	70.332001	-74.486316	-23.428887	497.107769	20.733196	93.606117	421980.576662	13968.920663	7787.953870	25121.231738
1922	1855.286823	479.867343	1916.846021	110.459618	-117.759802	-64.992385	541.426540	20.284410	95.511939	423193.539236	13977.138939	7684.122302	25022.573323
1923	1875.559619	533.108821	1878.046078	51.455793	-55.323660	-2.319905	535.595280	22.056640	94.197717	427817.792220	13976.601365	7621.933914	24947.713581
1924	1414.391256	321.608693	1537.144971	171.777772	-182.499264	-129.497391	444.362408	38.574153	74.343392	322624.638713	13994.226609	7441.063034	24866.972262
1925	1505.870156	522.667147	1483.328904	30.623399	-31.977495	25.285962	500.125894	30.235727	80.673424	343491.105030	14049.421692	7192.915216	24676.250852
1926	1768.368151	683.791440	1557.488823	-154.653696	164.789110	225.441533	472.912112	26.091460	86.178031	403367.267543	14000.760727	7401.433674	24772.659650
1927	1853.335273	557.266405	1795.489829	-9.133082	8.778586	61.594035	499.420960	18.973399	97.663628	422748.388159	13983.628414	7523.982343	24886.464843
1928	1761.971548	491.909433	1775.458135	60.366991	-66.179239	-15.310029	505.396020	24.535454	93.036532	401908.193170	13995.260563	7459.701114	24840.020844
1929	1792.024729	488.727597	1822.121608	81.162282	-87.410285	-32.127705	518.824475	25.191697	91.366744	408763.366392	13997.458695	7400.658444	24779.717549
1930	1687.620849	458.464230	1728.262625	91.064502	-97.199636	-42.762693	499.106006	29.699520	85.082455	384948.693954	14013.480692	7284.287319	24686.940958
1931	1669.559255	478.969325	1660.189706	38.946791	-44.047599	8.470821	469.599775	26.927299	85.555815	380828.819024	14019.754973	7227.496340	24629.447810
1932	1833.805607	584.304314	1746.845993	-33.448982	35.303415	92.877098	497.344699	24.993522	90.092956	418293.643289	14009.510854	7238.494871	24613.149266
1933	1929.693758	579.512100	1840.321410	-37.181493	39.330934	95.631105	490.139752	22.987781	88.466094	440165.865985	13992.323991	7313.104825	24655.440933
1934	1808.291114	497.290562	1827.601414	69.453902	-73.145508	-18.822164	516.600863	26.884815	92.802814	412473.751600	13993.190795	7294.707909	24649.858533
1935	1837.646026	521.775098	1820.559409	31.220231	-33.676073	18.511237	504.688481	21.176872	93.245028	419169.648360	13999.287327	7230.045656	24575.780586
1936	1773.132232	493.662026	1750.140688	29.640204	-32.667290	24.003776	470.670481	25.568520	87.886788	404453.961125	13995.116053	7216.220823	24563.304348
1937	1732.374504	489.197689	1748.847557	61.874608	-66.188436	-16.901561	505.670742	27.503061	89.328849	395157.065841	14013.819506	7123.511106	24503.407997
1938	1839.534052	555.417729	1757.635204	-38.244765	40.174177	87.601290	473.518881	24.861711	88.729228	419600.309416	14014.504212	7134.730336	24492.357876
1939	1800.214307	521.937244	1749.905272	-3.345024	4.645130	55.412171	471.628210	25.016383	89.709197	410631.420422	14014.552832	7161.395853	24528.391553
1940	1766.527664	558.595048	1736.209187	13.204582	-13.733544	33.542692	528.276571	25.915318	84.436946	402947.450039	14025.984392	7133.382355	24505.035414
1941	1812.626421	536.605285	1757.910380	-9.564453	7.685292	56.478909	481.889242	22.327729	91.702052	413462.640999	14011.541920	7189.835844	24517.090684
1942	1843.296689	530.982926	1814.378636	19.113934	-21.461949	30.380626	502.064874	24.746112	94.909662	420458.572947	14003.233411	7197.750359	24511.659607
1943	1861.894601	512.817632	1851.689004	38.795686	-41.086018	11.968992	502.612036	25.254254	88.764262	424700.782306	14004.946672	7166.748226	24482.589402
1944	1882.685227	529.377625	1881.132685	43.423124	-45.388406	3.214480	527.825082	25.386436	87.531600	429443.153446	14010.382498	7119.836636	24441.641472
1945	1877.471290	559.055104	1818.842841	-14.999292	17.269034	64.643503	500.426655	24.942838	91.991412	428253.847210	14011.500410	7115.855183	24422.064356
1946	1895.368855	556.746382	1853.425149	-1.447921	1.171080	45.198180	514.802678	23.242856	94.548090	432336.306315	13998.244330	7167.601271	24439.111987
1947	1801.606677	489.866135	1810.860025	49.151791	-51.990345	-8.594664	499.119484	27.097274	86.617199	410949.021906	13993.838525	7148.635839	24431.556078
1948	1613.546960	457.241860	1650.604176	76.506101	-80.387356	-37.478085	494.299076	29.646367	84.890613	368052.335776	14026.640564	7004.419360	24335.398217
1949	1845.302266	605.088330	1720.691053	-87.269211	91.366580	131.573484	480.477119	24.147646	91.131336	420916.047784	14015.774977	7071.084575	24327.057704
1950	1964.573499	642.168210	1777.788358	-151.332484	159.104661	197.296440	455.383071	24.376431	88.959662	448121.983624	13979.435796	7306.494686	24467.785782
1951	1733.673244	454.994650	1789.861530	85.051975	-88.428361	-57.309179	511.182936	28.948765	86.099639	395453.309922	14000.508092	7309.769959	24516.802569
1952	1804.506362	553.947794	1706.250452	-69.891065	74.825328	105.211268	455.691884	26.071635	87.593014	411610.444132	14010.897259	7320.355329	24473.439073
1953	1928.201762	575.107135	1849.411057	-57.291445	60.476288	83.651736	496.316431	21.424978	89.303716	439825.539155	13998.987609	7444.497933	24559.861978
1954	1722.417170	454.259971	1761.322230	67.947094	-71.069231	-39.665114	493.165031	27.244117	85.582006	392885.784044	14012.009581	7395.239443	24569.265427
1955	1809.544893	556.895197	1727.323074	-59.332206	61.822796	86.817832	474.673379	24.194184	90.982676	412759.740240	14024.925036	7362.465020	24530.437841
1956	1792.930192	532.068214	1745.853805	-16.242229	18.670116	51.966901	484.991828	26.809097	88.087044	408969.903428	14010.876175	7418.992398	24606.319446
1957	1912.965081	595.900162	1818.867234	-64.055253	67.682675	100.208338	501.802313	23.208329	92.997953	436350.031225	14019.313580	7439.312121	24615.462761
1958	1866.908795	554.952212	1790.986026	-42.629054	44.482684	80.365631	479.029443	24.346276	91.284420	425844.527004	13994.758097	7541.634810	24683.378798
1959	1952.763704	551.284293	1935.958799	12.219327	-12.733042	18.869346	534.479387	24.431499	88.288319	445428.152924	13994.915525	7552.534809	24699.474354
1960	1750.096380	455.773309	1785.287142	75.065995	-78.605435	-35.805947	490.964070	29.990707	86.904707	399199.450763	14008.275365	7471.555184	24656.726931
1961	1894.293965	604.070360	1790.706163	-62.573980	68.206518	112.016981	500.482556	26.160055	90.332191	432091.123749	14016.941955	7454.242551	24635.578927
1962	1895.593945	547.916749	1787.881522	-68.687500	74.259807	116.162430	440.204324	28.118291	85.553691	432387.650873	14011.232220	7534.866215	24722.751363
1963	1614.739809	421.907204	1693.213553	119.136938	-125.466169	-81.999331	500.380949	32.679401	82.345689	368324.426147	14045.152558	7397.305932	24677.606979
1964	1806.062622	605.079658	1669.020895	-99.901042	105.349481	145.206152	468.037931	26.928679	88.042288	411965.429218	14044.919658	7404.022908	24646.607935
1965	1873.331603	588.521888	1748.295692	-82.657262	87.849957	133.581549	463.485978	26.418375	88.552918	427309.578806	14031.466548	7527.600629	24774.035130
1966	1915.167191	598.280332	1828.786050	-43.467428	44.976772	90.896780	511.899191	26.649656	88.182015	436852.335348	14039.050490	7567.148673	24819.813078
1967	1911.873041	564.890772	1832.817741	-43.315569	45.619681	84.242010	485.835471	26.077485	92.038660	436100.935001	14033.323457	7621.737548	24872.271998
1968	1853.522600	523.355663	1797.467446	-18.308940	19.902461	60.444040	467.300509	28.325179	89.597913	422791.117186	14042.905583	7625.459337	24896.601677
1969	1846.257708	508.072555	1819.084863	18.800506	-19.159367	30.627377	480.899710	25.774709	89.441729	421133.985462	14047.658017	7606.021404	24900.431966
1970	1839.920716	557.945699	1791.484886	-15.265298	17.014184	53.001507	509.509869	27.053568	89.007244	419688.508297	14067.661025	7559.070704	24888.422372
1971	1855.526058	557.214512	1777.834168	-43.530566	44.799218	81.793239	479.522620	26.861003	88.584385	423248.108884	14067.492472	7612.971139	24927.476690
1972	1874.425837	530.128301	1823.524412	-9.896378	10.945755	55.071834	479.226874	25.639160	93.904219	427559.175262	14062.887383	7652.224912	24952.267193
1973	1941.864036	561.714352	1895.455200	-5.971125	7.186567	50.570911	515.305516	24.033575	90.242252	442941.923001	14065.057773	7659.826512	24967.052585
1974	2065.134003	618.976291	1980.267012	-42.748983	45.723779	91.481493	534.109299	22.305366	86.797139	471059.976831	14062.839772	7692.564407	24984.550564
1975	2085.565293	623.719833	2007.941439	-40.803910	43.133900	82.966508	546.095981	24.590849	87.269104	475720.382448	14058.643337	7757.246516	25028.912270
1976	1937.390945	549.050058	1853.095601	-47.305790	50.619846	90.659429	464.754713	28.612323	86.259323	441921.604787	14061.049529	7791.612147	25076.691374
1977	1959.308797	539.399648	1944.898469	19.666926	-21.517938	15.475469	524.989321	23.357304	89.356422	446921.098180	14077.145497	7773.728005	25082.876962
1978	1924.549240	537.806398	1899.547729	9.082239	-9.793861	27.164523	512.804888	28.169113	85.791210	438992.393623	14079.383883	7763.737837	25069.167442
1979	1981.630715	623.611992	1892.300148	-49.003019	52.581013	96.050289	534.281423	27.341923	86.600006	452012.759264	14083.646237	7767.343762	25078.529130
1980	1961.544587	584.872211	1874.401393	-46.930771	51.048490	94.380504	497.729018	26.562382	86.151403	447431.084655	14082.100064	7830.690833	25137.400882
1981	1896.925251	532.978329	1847.531661	-16.633930	19.348960	55.057731	483.584738	26.166288	88.651854	432691.323359	14092.715465	7830.490316	25172.879156
1982	1993.350540	588.054818	1924.847182	-27.651761	27.826232	72.259886	519.551460	24.468719	90.440465	454686.067682	14101.311503	7841.238200	25183.681216
1983	2047.106902	647.350193	1914.036406	-95.416555	99.863706	140.876761	514.279696	27.349668	89.012681	466947.969325	14091.730697	7939.613599	25259.842550
1984	2067.675850	608.007214	1981.235784	-47.693186	51.060681	92.910563	521.567149	23.367341	88.484560	471639.775212	14100.376054	7991.007829	25339.625135
1985	1912.785356	504.290994	1932.281951	55.050475	-58.038331	-19.228319	523.787589	26.790022	88.595949	436309.035381	14117.162974	7944.095183	25322.180141
1986	2002.561903	573.318283	1909.716493	-45.989674	50.104720	100.637157	480.472874	25.126824	89.180037	456787.191939	14121.830775	7936.444195	25316.351064
1987	2013.253933	608.520350	1910.254558	-65.354501	70.018956	111.016444	505.520976	24.676160	91.492505	459226.059397	14120.268349	7981.978003	25374.205117
1988	2024.757263	604.454396	1949.405439	-35.893472	37.839636	80.582214	529.102572	24.136604	88.724738	461849.984966	14132.639347	8001.197139	25415.936984
1989	2041.923732	588.536891	1954.369733	-49.487747	51.181416	92.847665	500.982892	26.683902	90.525309	465765.681178	14128.159327	8060.115888	25460.681050
1990	1968.486921	504.710235	1957.583365	26.820226	-27.918580	13.181970	493.806679	26.285767	88.941119	449014.640660	14137.656332	8028.563825	25478.094344
1991	2078.602965	619.087113	2031.233053	-9.881139	8.673806	49.637632	571.717201	25.059897	86.286900	474132.265516	14149.346712	8002.114121	25446.811153
1992	2121.520385	654.566574	1982.725821	-99.151179	104.431519	147.689232	515.772010	26.010626	89.647592	483921.789766	14127.727831	8118.567774	25531.397881
1993	2074.943831	589.185145	2022.565500	-10.383880	12.331315	57.986768	536.806814	26.142282	90.769974	473297.612121	14134.936156	8143.249595	25595.019495
1994	2063.793792	600.152154	1994.783289	-28.373774	29.255784	73.629031	531.141652	24.436296	90.695795	470754.272561	14153.157982	8110.259492	25588.945093
1995	2051.524203	572.355153	2001.511572	-4.483903	4.688225	54.115622	522.342522	25.333695	91.554256	467955.562083	14150.663396	8129.699372	25615.640891
1996	2054.459115	610.394346	1952.967484	-58.329928	60.529764	107.644923	508.902713	26.142121	90.968472	468625.019857	14162.657475	8121.767543	25642.624833
1997	2069.341845	601.027594	1975.882019	-45.582544	49.521534	101.516231	507.567768	25.654478	90.534729	472019.791152	14159.842382	8175.249333	25698.659288
1998	1932.139859	499.975774	2009.180498	127.284619	-133.324404	-78.820624	577.016413	28.172111	85.047855	440723.824905	14184.397114	8059.695440	25669.964533
1999	2014.615808	633.179431	1853.222320	-114.282680	121.420324	172.865185	471.785942	24.919189	86.147259	459536.704880	14195.033008	8025.760238	25623.004916
2000	1874.642322	536.050743	1820.579210	-3.506093	1.512344	56.411067	481.987631	28.502975	83.463576	427608.555607	14200.445129	8043.381353	25711.751853
2001	2028.427030	675.882924	1874.745319	-101.458857	108.186121	164.791503	522.201213	25.066189	90.245945	462687.064117	14218.056805	8058.313380	25731.057478
2002	2145.304242	654.785700	2023.220469	-60.362047	63.725256	130.418665	532.701928	23.867132	89.133069	489346.920840	14192.414545	8232.124344	25858.251552
2003	2053.726268	564.146192	2076.878741	81.776692	-86.686264	-23.134843	587.298664	24.921890	84.195288	468457.856148	14207.788976	8155.879129	25824.918914
2004	2080.922584	584.054119	2011.940128	-5.779981	4.611697	72.928615	515.071664	24.345509	90.462171	474661.374008	14206.276360	8143.945815	25784.495628
2005	2066.467084	544.413542	2041.476683	52.468515	-56.863678	27.460189	519.423143	23.136761	87.483387	471364.054137	14202.203668	8097.448146	25774.646950
2006	1927.199250	529.056003	1951.029322	77.198801	-84.123731	-25.947051	552.886074	26.501055	85.988862	439596.864898	14242.313671	7916.290740	25697.762533
2007	2074.624393	687.277486	1892.213494	-120.619157	129.031009	195.733670	504.866588	23.490453	90.540000	473224.747824	14244.928013	7973.202617	25706.529817
2008	2182.308800	693.725586	2001.269844	-127.105988	136.843177	195.511011	512.686630	23.040541	89.667788	497787.712755	14228.018733	8129.837075	25849.421075
2009	2029.931382	552.839706	2041.057048	80.399882	-84.155030	-9.772842	563.965371	25.194055	87.964871	463030.208959	14255.005512	8098.199010	25881.903107
2010	1912.133339	527.129548	1857.600465	1.666774	-2.171804	58.752053	472.596674	25.100988	83.547278	436160.309302	14266.094144	8041.414289	25814.338165
2011	1766.721613	445.865426	1821.070711	121.501635	-129.801118	-57.780592	500.214524	31.185695	81.969616	402991.689596	14287.200908	7891.871133	25753.816952
2012	2112.757539	730.577565	1896.617818	-143.648311	153.290514	231.208091	514.437844	22.528023	93.248027	481922.972337	14303.073503	7884.238331	25728.345805
2013	2178.037110	717.637933	2009.120095	-97.876753	105.704878	182.228742	548.720916	27.968239	83.351217	496813.334717	14269.374473	8115.924549	25908.886688
2014	2142.204837	613.084570	2017.713580	-75.586144	77.304843	130.292020	488.593313	25.075185	90.985412	488639.942694	14270.604581	8198.189142	25977.717816
