# Annual region-averaged outputs (area*landfrac weighted)
# Case: 20260419_coastal_LA_ICB20TRCNPRDCTCBC_TAM
# Years: 1850 - 2014
#
# Variables:
#   GPP: gross primary production (annual sum, gC/m2/yr)
#   NPP: net primary production (annual sum, gC/m2/yr)
#   ER: total ecosystem respiration, autotrophic + heterotrophic (annual sum, gC/m2/yr)
#   NEE: net ecosystem exchange of carbon, includes fire, landuse, harvest, and hrv_xsmrpool flux, positive for source (annual sum, gC/m2/yr)
#   NBP: net biome production, includes fire, landuse, and harvest flux, positive for sink (annual sum, gC/m2/yr)
#   NEP: net ecosystem production, excludes fire, landuse, and harvest flux, positive for sink (annual sum, gC/m2/yr)
#   HR: total heterotrophic respiration (annual sum, gC/m2/yr)
#   FSH: sensible heat (annual mean, W/m^2)
#   EFLX_LH_TOT: total latent heat flux [+ to atm] (annual mean, W/m^2)
#   FPSN: photosynthesis (annual mean, umol/m2s)
#   TOTSOMC: total soil organic matter carbon (annual mean, gC/m^2)
#   TOTVEGC: total vegetation carbon, excluding cpool (annual mean, gC/m^2)
#   TOTECOSYSC: total ecosystem carbon, incl veg but excl cpool but excl product pools (annual mean, gC/m^2)
#
Year	GPP	NPP	ER	NEE	NBP	NEP	HR	FSH	EFLX_LH_TOT	FPSN	TOTSOMC	TOTVEGC	TOTECOSYSC
1985	230.890703	6978.205429	-214.898047	-15.325726	12.777199	485.861138	6532.416675	31.404215	71.000711	52666.494724	76109.879723	269274.204784	417631.564616
1986	235.972939	6588.576826	248.984505	15.496255	-13.174162	-10.394385	6601.588394	30.229686	71.241536	53825.759869	76095.758229	269014.863623	417415.264683
1987	237.892048	7330.145199	-602.297133	-838.899080	901.708239	903.174314	6489.956021	28.863628	73.976288	54263.511386	76087.761042	269369.688736	417728.633150
1988	234.899702	5978.066446	1008.956904	1369.706748	-1470.095742	-867.929766	6752.123652	29.376027	70.905954	53580.953154	76083.394509	269166.651542	417649.352960
1989	234.166160	6775.072660	82.320265	-148.951468	155.740982	158.823906	6623.226758	31.511653	72.753260	53413.631008	76074.199013	268459.727552	416811.169183
1990	240.887234	6989.132851	-312.007195	-551.663988	579.290311	580.693563	6436.238421	29.481098	72.742567	54946.717496	76068.999570	268562.774600	416964.730736
1991	235.820432	5670.522959	2023.207896	1788.606921	-1972.432931	-1971.041341	7457.910423	30.447311	68.870663	53790.972865	76071.040780	268548.088714	416666.512672
1992	237.848745	6992.368389	105.024739	1989.364005	-2112.148681	127.073918	6859.544387	31.186488	71.176902	54253.633870	76072.485911	267144.398380	414810.477886
1993	237.003464	7233.554703	-307.106646	-537.105236	547.780116	555.275093	6689.444590	30.143758	73.719131	54060.824290	76075.536373	266318.740700	413809.957843
1994	237.837985	6951.039000	72.928956	-163.731554	137.004792	138.352267	6786.129974	28.468084	73.679214	54251.179549	76082.895097	266665.688139	414188.140751
1995	239.556670	7298.230216	-357.941710	-596.322755	614.748262	616.094316	6700.731837	29.478194	74.636169	54643.214023	76084.213590	267060.405834	414410.715038
1996	240.473262	6510.192276	220.461946	-18.837441	-21.194915	-19.850522	6490.180958	28.977633	75.433871	54852.289975	76092.172431	267445.128611	415046.268386
1997	238.100783	7910.024432	-894.615025	-546.192981	566.609448	1184.912824	6777.308623	28.907427	73.769171	54311.124147	76106.358709	267432.596752	414939.879529
1998	241.120435	7350.120255	-461.703925	-45.583470	26.399580	690.883333	6647.295891	30.327675	69.798392	54999.911092	76105.498338	267883.912789	415559.784157
1999	243.756986	7757.277165	-865.192715	-1105.979295	1153.080898	1156.242042	6648.327473	28.251298	69.759439	55601.311925	76104.184004	268065.517546	415750.752580
2000	236.545655	7907.590479	-1585.778700	-1823.537210	1960.526918	1959.453984	6085.266116	30.215356	68.925555	53956.397175	76113.272392	269185.075479	417452.181169
2001	244.817845	7103.658726	58.155069	-185.561272	158.355693	159.617320	6916.995943	28.967051	73.440313	55843.295357	76144.193745	270014.248345	418548.970844
2002	244.107148	6194.342775	1178.943506	1600.767557	-1753.166821	-1079.979995	7129.179128	29.118841	71.036574	55681.184427	76166.616059	269675.717813	417939.901636
2003	248.408858	7018.678479	248.457339	2.953139	-86.495732	-83.413717	7018.726960	29.134309	66.916485	56662.410682	76186.399622	269187.549270	417066.573124
2004	254.169888	7754.389217	-422.433659	-675.561282	651.865246	653.066333	7077.785662	27.534511	74.080926	57976.509597	76210.062962	269714.111456	417266.391494
2005	259.607292	7827.115440	-770.877689	-1029.459683	1030.966128	1032.149167	6796.630460	25.507731	71.426087	59216.789228	76230.018090	270532.692549	417917.755893
2006	263.391069	8103.532850	-1486.283944	-1748.660939	1847.789962	1848.956336	6353.857840	26.846220	72.438473	60079.874025	76244.743804	271857.276018	419679.150294
2007	261.941005	7277.327215	-78.720962	-344.844747	313.914221	309.595935	6936.665250	26.172662	75.150734	59749.112333	76274.867719	272698.817850	420727.696580
2008	265.790082	7176.448410	-85.332004	-350.187828	297.458123	298.535387	6825.326317	25.612007	74.113952	60627.092257	76303.998653	272974.702061	420905.127886
2009	267.326602	7843.895261	-870.594458	-1136.992180	1166.899654	1167.963126	6705.974204	27.051703	73.454798	60977.574780	76326.201229	273563.495654	421782.154895
2010	268.081156	7980.298694	-1281.345454	-1548.532604	1580.489482	1581.519089	6430.872082	25.957473	70.137686	61149.689458	76358.678870	274358.134135	422792.978727
2011	268.373052	9189.503102	-3149.789373	-3417.308613	3635.504035	3636.484260	5771.340677	28.317110	71.406241	61216.271311	76368.412674	276059.960125	425430.220884
2012	279.295109	7810.846925	-450.497053	-728.964204	733.386095	734.344755	7081.054762	25.349904	77.833017	63707.608004	76395.807840	277602.296745	427456.788083
2013	271.880262	6254.008857	1410.357379	2686.131741	-2967.808897	-1315.357953	7392.485978	30.636540	68.373266	62016.270932	76420.416875	276901.164030	426427.220362
2014	271.330910	7363.071245	-238.846303	-505.138201	462.852053	468.296045	6852.894035	27.752582	75.097945	61890.962995	76443.417066	276210.562548	425604.433053
