# Annual region-averaged outputs (area*landfrac weighted)
# Case: 20260422_coastal_LA_ICB20TRCNPRDCTCBC_TAM
# Years: 1850 - 2024
#
# Variables:
#   GPP: gross primary production (annual sum, gC/m2/yr)
#   NPP: net primary production (annual sum, gC/m2/yr)
#   ER: total ecosystem respiration, autotrophic + heterotrophic (annual sum, gC/m2/yr)
#   NEE: net ecosystem exchange of carbon, includes fire, landuse, harvest, and hrv_xsmrpool flux, positive for source (annual sum, gC/m2/yr)
#   NBP: net biome production, includes fire, landuse, and harvest flux, positive for sink (annual sum, gC/m2/yr)
#   NEP: net ecosystem production, excludes fire, landuse, and harvest flux, positive for sink (annual sum, gC/m2/yr)
#   HR: total heterotrophic respiration (annual sum, gC/m2/yr)
#   FSH: sensible heat (annual mean, W/m^2)
#   EFLX_LH_TOT: total latent heat flux [+ to atm] (annual mean, W/m^2)
#   FPSN: photosynthesis (annual mean, umol/m2s)
#   TOTSOMC: total soil organic matter carbon (annual mean, gC/m^2)
#   TOTVEGC: total vegetation carbon, excluding cpool (annual mean, gC/m^2)
#   TOTECOSYSC: total ecosystem carbon, incl veg but excl cpool but excl product pools (annual mean, gC/m^2)
#
Year	GPP	NPP	ER	NEE	NBP	NEP	HR	FSH	EFLX_LH_TOT	FPSN	TOTSOMC	TOTVEGC	TOTECOSYSC
1869	207.311083	95.467197	204.655919	-2.096495	2.220693	2.869370	92.812033	14.662500	38.898473	47287.950093	6022.940404	1338.942865	8072.229001
1870	211.307873	97.698352	212.929449	3.123998	-3.481481	-1.856832	99.319929	17.523976	38.859007	48199.623634	6021.895698	1339.169822	8069.134965
1871	204.995668	94.779050	201.512888	-1.145074	1.093135	3.856942	91.296270	17.660310	38.662636	46759.800847	6022.536126	1336.480735	8071.723123
1872	201.686675	93.264209	198.455625	-1.298064	1.474003	3.558289	90.033159	22.111633	38.901576	46005.014684	6024.602647	1331.519472	8072.998493
1873	205.034026	95.249180	204.656150	1.571482	-1.686213	0.416745	94.871305	15.470442	37.780951	46768.550141	6026.124204	1328.328867	8072.075279
1874	208.899939	97.067631	212.046271	4.010279	-4.406970	-3.433838	100.213962	16.824756	39.910765	47650.370582	6023.791250	1328.910238	8063.371571
1875	206.171791	95.399480	203.825402	-1.506597	1.656240	2.604218	93.053091	15.066965	37.999188	47028.076103	6023.102550	1329.725461	8066.241231
1876	202.052787	93.362524	199.335559	-0.922653	1.092752	3.033640	90.645296	18.235445	37.628456	46088.525506	6024.442645	1327.081908	8068.801106
1877	204.892569	94.489982	213.006188	10.002733	-10.967155	-8.932047	102.603601	22.543736	37.149991	46736.283699	6023.347900	1323.908653	8059.052436
1878	204.199443	94.213904	202.431063	-0.759725	0.837811	1.966302	92.445523	18.016214	38.104047	46578.180745	6022.764493	1321.926134	8059.864259
1879	202.900798	94.585982	199.939841	0.430486	-0.516159	3.315222	91.625025	18.247461	36.380441	46281.957971	6024.179851	1317.594587	8061.597332
1880	197.558229	91.913439	193.749939	-2.566509	2.809203	4.209365	88.105149	23.855974	38.270809	45063.310497	6026.002753	1312.667077	8061.160438
1881	207.036172	96.790405	207.587106	5.178176	-5.618885	-0.632723	97.341339	16.106170	39.973321	47225.242659	6026.819741	1308.737603	8059.120440
1882	201.415603	93.948085	197.177156	-2.738964	3.029470	4.705230	89.709638	20.640650	40.069695	45943.182836	6027.339546	1305.655218	8058.740308
1883	197.638778	91.420829	202.805680	8.430196	-9.272964	-5.635954	96.587731	16.726870	37.493011	45081.683858	6027.377392	1301.396978	8054.254288
1884	201.785855	93.664505	200.063638	1.972926	-2.117051	1.947123	91.942288	15.361693	39.477478	46027.637869	6027.341094	1294.955057	8050.198406
1885	209.058794	98.427614	210.989034	5.326377	-5.941821	-2.124311	100.357855	17.559688	39.961146	47686.605436	6024.958859	1292.375304	8040.561986
1886	213.099197	100.695179	212.705314	2.631667	-2.882575	0.419989	100.301296	16.415061	39.926153	48608.227192	6022.671419	1293.584154	8039.022890
1887	206.141713	96.704781	199.319128	-4.922251	5.406958	7.540952	89.882196	17.903934	38.966536	47021.215133	6022.666921	1294.869543	8043.215210
1888	206.301569	95.391661	210.926520	9.363053	-10.114902	-5.041970	100.016612	17.586792	38.778149	47057.678721	6022.143100	1292.012287	8038.167989
1889	206.679545	95.229294	204.378308	0.534074	-0.631204	2.551010	92.928057	14.975633	38.471673	47143.895455	6021.036022	1288.281365	8034.692719
1890	210.365496	97.343067	212.633799	6.076019	-6.808337	-2.523019	99.611368	17.839525	38.459769	47984.666192	6019.563280	1285.640335	8028.535168
1891	204.071166	94.366735	200.676551	-1.119987	1.218628	3.778453	90.972119	17.950155	38.220671	46548.920733	6019.901412	1282.561600	8029.983671
1892	200.857944	92.938461	197.606694	1.113452	-1.112091	3.610023	89.687211	22.400487	38.508646	45815.980085	6021.789286	1277.024712	8030.317499
1893	203.539492	94.639262	204.121226	4.681090	-5.220454	-0.605404	95.220996	15.827995	37.262503	46427.645070	6022.976506	1270.481237	8026.327650
1894	207.245785	96.351996	210.352847	5.693498	-6.310642	-3.397781	99.459058	17.157127	39.361345	47273.055583	6020.284230	1268.580765	8015.435859
1895	204.192976	94.528885	202.142014	3.527612	-3.859585	2.247480	92.477922	15.480173	37.449601	46576.705712	6019.258078	1264.797069	8014.708375
1896	199.242961	92.076620	197.741226	2.273226	-2.513191	1.649780	90.574885	18.617732	37.074990	45447.600093	6020.150714	1257.091476	8012.692384
1897	201.879758	93.100496	210.392039	13.374282	-14.634983	-9.330934	101.612777	22.856693	36.597924	46049.057176	6018.588581	1250.633380	8000.014194
1898	200.555150	92.644942	200.153208	3.912969	-4.206228	0.538917	92.243001	18.312206	37.505988	45746.912283	6017.580523	1244.085100	7996.706849
1899	198.863189	92.818247	197.110181	3.717113	-4.210867	1.926821	91.065238	18.609353	35.777968	45360.973697	6018.332664	1236.407737	7994.047903
1900	193.733694	90.238409	190.655201	0.427892	-0.534046	3.424368	87.159916	24.351445	37.622099	44190.928688	6019.574959	1228.814681	7990.725091
1901	202.702508	94.928870	203.265963	5.819378	-6.475305	-0.617586	95.492325	16.542639	39.278960	46236.727863	6020.083033	1223.130872	7987.208510
1902	197.342299	92.223428	193.952054	0.445004	-0.556048	3.775916	88.833183	21.047296	39.412149	45014.056482	6020.297368	1218.262269	7984.718159
1903	193.481974	89.730901	199.055170	9.483844	-10.507611	-6.085939	95.304098	17.112995	36.844109	44133.510981	6019.848769	1212.557715	7978.085946
1904	197.545631	92.000386	196.161808	3.756007	-4.123907	1.579168	90.616562	15.867374	38.744213	45060.436917	6019.290459	1205.825465	7972.785010
1905	204.629435	96.649797	206.808239	7.313354	-8.092443	-2.374617	98.828601	17.924642	39.338149	46676.262566	6016.392798	1201.655396	7961.510166
1906	208.696456	98.877663	208.823897	4.502141	-5.070779	-0.127455	99.005104	16.870075	39.334093	47603.955682	6013.665982	1201.006553	7958.006137
1907	201.868243	94.937044	195.522256	-1.875458	1.970272	7.029593	88.591057	18.205829	38.442545	46046.430711	6013.351446	1199.427326	7959.766675
1908	202.644173	94.028670	207.029544	8.973189	-10.004245	-4.808060	98.414041	17.957231	38.222503	46223.421471	6012.393310	1195.639828	7953.374822
1909	203.298138	94.124271	202.103311	6.871121	-7.551048	1.332495	92.929444	15.345630	37.948148	46372.591721	6010.629354	1188.572831	7946.533993
1910	206.093611	95.884614	209.272788	11.586897	-12.589871	-3.446218	99.063791	18.291994	37.849428	47010.243236	6008.456610	1178.235924	7934.383188
1911	199.114907	92.498861	196.324520	2.645340	-2.966492	3.162142	89.708474	18.366822	37.557803	45418.390963	6008.313314	1170.072231	7931.620567
1912	196.257944	91.193846	193.260384	2.490443	-2.856613	3.339502	88.196286	22.842067	37.863272	44766.713653	6009.764256	1162.738481	7929.489791
1913	199.582949	93.267653	200.608556	6.591727	-7.351448	-1.059950	94.293259	16.256175	36.628902	45525.152052	6010.448696	1156.419700	7924.177605
1914	204.009396	95.473170	206.018762	7.670301	-8.598405	-2.193838	97.482535	17.525908	38.772657	46534.830741	6007.215136	1152.981518	7911.670515
1915	201.505229	93.911170	198.878458	3.125812	-3.623317	2.892577	91.284398	15.937667	36.890475	45963.626839	6005.813027	1149.083644	7909.852385
1916	196.781136	91.488496	194.881865	3.945906	-4.557168	2.068928	89.589226	19.025856	36.508221	44886.054384	6006.404650	1142.338622	7907.389285
1917	199.249340	92.427835	206.659713	15.640620	-17.244050	-8.136100	99.838207	23.124630	36.156891	45449.055371	6004.462282	1133.808315	7892.914818
1918	197.876246	91.918740	197.172956	5.505819	-6.170669	0.858037	91.215449	18.637556	36.941788	45135.850603	6003.200610	1125.385264	7887.559186
1919	197.101578	92.494613	194.413091	3.598216	-4.114905	3.011538	89.806125	19.020156	35.337561	44959.147759	6003.603531	1118.612636	7884.083775
1920	192.431352	90.148389	188.222858	3.008283	-3.441464	4.657170	85.939895	24.689489	37.181772	43893.862569	6004.441199	1110.619321	7879.928332
1921	194.741345	91.245805	195.837942	7.651938	-8.708326	-1.281917	92.342401	19.084803	34.954629	44420.775371	6004.916673	1102.245310	7873.976399
1922	194.368494	91.071210	190.983993	3.253711	-3.713362	3.803076	87.686709	21.107171	40.568098	44335.727255	6005.027101	1095.465129	7868.854936
1923	192.820096	89.941225	191.397880	5.280990	-5.967415	1.626446	88.519009	16.546937	40.488137	43982.535581	6005.319755	1088.724233	7864.081031
1924	194.752623	91.560077	194.358238	6.370284	-7.131045	0.528584	91.165693	18.000796	38.112497	44423.347741	6005.588892	1081.960757	7859.867254
1925	196.721043	92.559190	193.336268	3.422936	-3.945617	3.762075	89.174414	16.455195	39.180777	44872.347289	6005.226423	1077.084984	7853.811336
1926	199.083170	93.911084	193.559189	1.313102	-1.651516	6.089604	88.387103	18.494599	41.719516	45411.151751	6005.027635	1073.581996	7851.880474
1927	192.941520	90.429062	197.539797	12.532125	-13.915978	-5.032771	95.027340	17.342378	39.133359	44010.232564	6003.635766	1067.893196	7842.488124
1928	190.411035	88.553667	187.216662	3.752319	-4.289612	3.564475	85.359294	17.661025	37.026142	43433.025453	6002.736364	1060.504661	7836.088318
1929	200.795153	93.708938	203.613098	9.748547	-10.919074	-3.079812	96.526883	12.659174	39.431043	45801.657393	6000.652303	1055.881780	7825.544577
1930	205.692274	98.080478	203.952836	5.163578	-5.834394	1.970364	96.341040	19.660054	35.706729	46918.697655	5998.387690	1054.906253	7821.031995
1931	208.441391	99.279116	205.829559	4.234933	-4.932325	2.813670	96.667284	16.264435	37.497796	47545.775126	5994.788418	1057.068193	7813.977945
1932	199.886764	94.030743	193.030843	-0.067546	-0.118646	7.562554	87.174821	21.454313	40.470946	45594.452673	5994.133344	1055.855845	7815.130638
1933	197.491086	91.415981	201.055357	10.290509	-11.509472	-3.896940	94.980252	17.422586	36.172796	45047.995072	5993.783728	1051.859997	7809.326048
1934	205.829157	96.209815	198.942140	-0.220431	0.072898	7.618314	89.322798	17.902524	39.036276	46949.920756	5993.206322	1049.510007	7806.565663
1935	210.441901	99.637878	200.931780	-2.907223	3.032621	10.510593	90.127756	15.435464	41.420335	48002.094344	5993.387783	1050.373453	7807.496851
1936	212.998091	100.595954	208.283102	2.645664	-3.063860	5.195560	95.880964	15.241164	39.983084	48585.164786	5992.323784	1052.408733	7806.055903
1937	208.982518	97.911137	199.591729	-2.849627	2.953594	10.358991	88.520348	12.961874	40.950427	47669.206850	5992.335924	1052.956642	7808.156075
1938	204.418994	94.048335	205.282180	7.320218	-8.220016	-0.910353	94.911522	15.771591	38.069685	46628.260573	5991.679932	1051.931472	7803.426009
1939	208.361521	95.542263	208.897373	6.912553	-7.800721	-0.584978	96.078115	17.605267	37.826525	47527.556656	5988.377968	1050.710549	7793.361004
1940	210.239494	97.198114	203.710456	-0.236946	0.107474	7.230667	90.669076	16.649588	37.108727	47955.924844	5988.089501	1049.496392	7795.178096
1941	216.393210	101.337699	212.807214	2.626690	-3.125397	3.913578	97.751702	15.885522	37.105559	49359.596219	5986.173764	1051.686806	7789.413916
1942	215.968100	101.365415	210.183348	0.364673	-0.548538	6.419984	95.580664	18.516265	38.959639	49262.628007	5983.931000	1054.801955	7788.325526
1943	192.729497	87.789507	185.307419	0.337805	-0.396906	8.239183	80.367428	18.294670	40.832094	43961.870031	5985.334636	1049.629555	7791.746022
1944	183.255705	81.129625	188.593696	11.509493	-12.802560	-5.821058	86.467615	19.563820	40.340170	41800.884624	5989.013669	1036.626864	7786.494216
1945	200.503419	92.235010	194.859575	0.452019	-0.641551	6.249368	86.591165	22.608786	38.980031	45735.112505	5990.860897	1028.630386	7779.844943
1946	194.236552	91.327771	191.266677	3.047733	-3.467850	3.335040	88.357897	19.656179	37.091906	44305.631156	5991.903478	1024.768771	7777.383592
1947	189.140900	88.257376	188.184522	4.980879	-5.583109	1.129990	87.300999	17.665314	36.158931	43143.305859	5992.800533	1020.611305	7774.445526
1948	210.502552	99.616034	211.167770	6.541954	-7.331896	-0.687373	100.281252	17.903034	35.910295	48015.928818	5989.531104	1021.640699	7763.966129
1949	199.716352	94.355018	194.181051	-0.044983	0.131022	6.191834	88.819716	13.223666	37.619960	45555.581362	5986.800955	1028.739793	7764.466028
1950	199.150500	92.292550	199.833444	5.290547	-5.833185	-0.747424	92.975494	14.430795	39.921631	45426.509653	5984.582130	1035.759263	7759.771712
1951	204.473990	94.305268	205.047415	4.472048	-4.941308	-0.638288	94.878694	17.746656	33.296035	46640.805182	5981.154321	1043.236658	7755.251576
1952	197.368081	90.876096	192.329658	-1.709865	1.931241	5.604896	85.837673	14.916269	36.540700	45019.937418	5978.816905	1049.835141	7754.775737
1953	207.302490	95.725018	211.389707	7.069140	-7.884391	-4.538107	99.812235	12.236643	34.450902	47285.990152	5976.061960	1054.771334	7750.017842
1954	212.244011	99.880749	207.765412	-1.425385	1.479836	4.980907	95.402149	19.030876	32.616657	48413.158127	5971.575129	1060.452126	7746.932918
1955	193.544469	88.519681	201.017741	10.879870	-12.109824	-8.201149	95.992952	14.157149	37.071966	44147.766317	5969.401182	1057.715632	7743.847897
1956	196.352387	89.737089	193.367679	0.756252	-0.941945	3.333409	86.752381	20.698890	34.040205	44788.256251	5968.668173	1050.678684	7739.060531
1957	200.815961	94.020838	192.958545	-3.864069	4.165188	8.711278	86.163422	12.902626	35.416108	45806.403649	5968.939524	1048.434097	7741.502072
1958	197.139133	92.173977	197.150665	4.174257	-4.695627	0.029049	92.185509	14.136950	35.593385	44967.714070	5967.559111	1047.952179	7737.967054
1959	198.829809	92.083680	196.922165	2.350499	-2.677402	2.146988	90.176037	12.260514	34.637671	45353.359638	5966.271442	1046.953235	7737.352787
1960	197.766232	92.709246	192.680722	-0.790418	0.746529	5.607492	87.623736	21.386021	34.476620	45110.756192	5963.864180	1046.519063	7731.406795
1961	208.205283	99.367548	198.693106	-3.646507	4.058020	10.530225	89.855371	18.273859	34.956308	47491.918394	5964.691118	1047.186534	7738.855708
1962	224.859489	108.918662	204.943309	-15.532855	17.069332	22.011022	89.002482	16.516420	37.707105	51290.766335	5964.618693	1057.032323	7747.543692
1963	216.604932	104.092695	207.084477	-4.369025	4.792554	10.526599	94.572240	23.521599	38.097758	49407.890209	5963.647931	1067.829629	7755.572383
1964	192.534550	88.235326	191.840270	4.776110	-5.281675	0.781507	87.541045	14.783941	39.198376	43917.402278	5962.410168	1068.589671	7755.516127
1965	204.785139	93.308451	201.630263	1.858535	-2.133455	3.523591	90.153576	18.616523	33.865824	46711.778721	5963.436281	1063.969243	7756.325282
1966	214.375858	101.077265	203.499102	-5.624984	6.183968	12.039912	90.200509	19.801542	38.480924	48899.435386	5964.046454	1064.750383	7756.985781
1967	232.019971	111.703128	217.840010	-9.712869	10.662869	15.710460	97.523168	13.929482	43.282147	52924.082314	5963.592537	1074.996833	7765.708132
1968	208.847857	99.304883	195.391120	-8.160632	8.981729	14.892768	85.848146	16.456430	37.100917	47638.490540	5962.786846	1082.470464	7771.892165
1969	206.870356	93.222862	213.736583	12.009631	-13.440832	-7.547679	100.089088	13.486211	42.078863	47187.419707	5961.867755	1081.371977	7768.683792
1970	216.923766	98.639799	215.662201	3.325310	-3.804392	1.393725	97.378234	17.236955	36.078677	49480.616715	5958.131116	1081.413382	7760.757400
1971	189.617471	85.815549	187.188897	2.156960	-2.456315	2.743583	83.386975	15.701908	36.077256	43252.012411	5959.277752	1075.782112	7763.209130
1972	200.579329	91.570985	200.579049	4.586443	-5.144572	0.052616	91.570706	20.194984	36.612583	45752.427485	5959.861156	1068.188031	7754.013767
1973	202.114563	94.455541	198.396077	1.693876	-1.944929	4.104095	90.737055	15.833369	38.804101	46102.616658	5960.529940	1064.540756	7755.082947
1974	205.452490	96.918843	202.127459	4.454209	-4.983919	3.684082	93.593812	20.817220	35.434930	46864.002427	5959.781681	1061.889316	7750.121781
1975	205.552975	97.772996	202.261893	1.544162	-1.801679	3.650820	94.481914	19.567682	34.837521	46886.923258	5957.033703	1061.599698	7745.035636
1976	190.953981	88.239659	191.102311	4.876293	-5.442445	-0.102420	88.387990	12.712179	33.728748	43556.872005	5953.825643	1061.683442	7739.106674
1977	210.815840	97.750234	206.460904	0.322606	-0.476599	4.815085	93.395298	13.285509	36.584250	48087.390298	5952.097709	1060.772534	7736.802340
1978	218.644874	105.086265	204.034028	-9.935136	10.782374	16.091798	90.475418	14.963252	38.690574	49873.203958	5953.204461	1066.121598	7748.307323
1979	226.428941	109.367629	215.028944	-5.821581	6.338350	12.593219	97.967632	12.931763	42.482272	51648.760555	5952.275460	1075.062567	7752.035994
1980	203.270052	96.272444	192.209045	-6.199729	6.744751	12.257129	85.211436	13.889787	40.529698	46366.185389	5953.116721	1080.199496	7764.840406
1981	225.340173	106.675460	205.671913	-14.801126	16.258231	21.772851	87.007200	20.623393	37.523310	51400.411090	5955.069819	1084.912436	7772.384387
1982	216.946944	101.076515	211.338711	-0.745861	0.741077	6.253575	95.468282	17.774374	42.784329	49485.903582	5954.984770	1092.321156	7777.728077
1983	222.814399	103.872566	210.917727	-7.018176	7.611726	13.155047	91.975894	11.921509	42.189124	50824.278447	5954.877136	1095.603905	7782.600380
1984	232.381904	108.689529	219.911389	-7.530639	8.161270	13.787424	96.219014	16.564741	38.842232	53006.639804	5956.430915	1100.431905	7791.598696
1985	213.456729	98.817346	209.579203	1.133948	-1.333010	4.370658	94.939821	20.021732	36.487843	48689.780638	5957.537861	1103.555013	7795.601076
1986	225.970065	103.933706	216.536011	-4.358120	4.694837	10.479343	94.499652	18.531458	37.586278	51544.090301	5957.399695	1104.620140	7796.580952
1987	226.570628	105.992963	216.035391	-5.370416	5.807216	11.687551	95.457726	13.319808	41.342241	51681.079694	5955.236347	1109.780077	7797.038382
1988	226.631016	105.633535	219.547437	-1.860043	1.904437	7.846972	98.549957	12.729432	38.350186	51694.854030	5954.411583	1113.144297	7800.189404
1989	246.537433	116.217558	229.092599	-12.183713	13.333765	19.327623	98.772723	17.930509	40.411172	56235.535990	5954.001202	1121.153696	7808.364412
1990	239.845553	114.044612	230.598620	-3.893048	4.118268	10.240278	104.797679	15.811769	39.841979	54709.108618	5954.202209	1130.773205	7818.305144
1991	215.400395	99.268843	207.632808	-2.241495	2.307807	8.616102	91.501255	14.423159	42.961493	49133.133763	5955.949679	1131.713505	7825.616023
1992	220.989706	100.595095	214.550325	-0.748745	0.724917	7.200566	94.155714	13.398548	41.365098	50408.063289	5954.611031	1128.900292	7818.804094
1993	231.690660	107.062597	222.258697	-3.602553	3.822494	10.456666	97.630633	12.204212	44.228300	52848.966156	5954.605007	1127.750465	7821.942198
1994	214.978433	99.097643	207.825688	-1.181046	1.125221	7.940006	91.944898	14.933864	39.560434	49036.883576	5958.576059	1124.139023	7832.153649
1995	225.303062	103.661413	218.841018	-0.317925	0.215968	7.233109	97.199369	17.388097	35.735391	51391.945985	5961.524802	1120.601894	7830.753746
1996	232.762984	109.269782	221.847600	-4.589050	4.915683	12.135300	98.354398	15.229705	43.345763	53093.564670	5961.428152	1120.750914	7831.448444
1997	228.467103	108.367721	212.319784	-9.644132	10.497985	17.917457	92.220401	15.019536	43.102344	52113.668255	5963.465947	1121.809058	7841.287423
1998	225.555904	105.770136	220.698591	1.836513	-2.196715	5.439301	100.912823	11.619257	40.117592	51449.619466	5963.664184	1122.554135	7840.522062
1999	224.429382	104.305282	218.710294	1.200269	-1.548532	6.341141	98.586194	13.279717	38.178172	51192.658414	5961.877262	1121.173460	7837.679234
2000	232.578732	108.544936	220.501630	-5.052747	5.463803	13.413917	96.467834	11.348378	40.694399	53051.536652	5962.672454	1121.674776	7844.198691
2001	237.459691	112.173357	228.521715	-2.007152	2.011891	9.877927	103.235381	15.416231	39.790696	54164.890199	5961.932958	1127.085492	7844.674616
2002	238.040011	111.777373	226.162115	-4.937332	5.235350	13.137521	99.899477	12.195088	38.285762	54297.262078	5960.107423	1132.438593	7847.221735
2003	241.042605	112.480115	229.573109	-4.443428	4.724582	12.728830	101.010619	10.853795	42.805350	54982.158009	5959.263894	1136.916522	7852.141069
2004	243.708799	114.364200	230.072664	-6.485631	6.952929	15.121442	100.728065	11.898303	43.030618	55590.320579	5959.413510	1140.518810	7858.475476
2005	241.851603	114.213658	221.994376	-9.470068	10.122239	21.959982	94.356431	17.308902	43.495464	55166.691490	5962.161789	1139.917635	7869.924339
2006	232.397080	108.256602	223.119215	-1.671042	1.650394	10.238267	98.978737	17.953488	36.418384	53010.101433	5964.499625	1140.455205	7873.889233
2007	230.761539	105.183589	221.644953	-2.022997	2.019805	10.027658	96.067004	14.781813	36.507971	52637.032179	5964.511877	1145.879317	7875.234388
2008	236.801136	109.367725	224.750022	-5.246453	5.486722	13.313132	97.316611	15.976458	34.316850	54014.672860	5965.253931	1147.887229	7878.896502
2009	241.268709	114.210669	223.553133	-10.794638	11.719909	19.616806	96.495094	17.766999	36.747137	55033.732438	5967.604520	1150.028767	7887.366944
2010	242.534393	114.372408	233.954928	-1.629455	1.518499	9.471460	105.792943	18.650272	38.070799	55322.436774	5968.062759	1154.936536	7889.888952
2011	234.166842	108.354304	219.653320	-6.388790	7.067866	16.066595	93.840781	16.764262	39.915613	53413.786837	5969.265462	1160.564491	7899.419588
2012	230.495097	106.571048	216.664857	-7.220406	7.721757	15.322636	92.740808	23.381936	33.153493	52576.256477	5972.623648	1160.268881	7906.657821
2013	236.749116	109.381471	222.246078	-6.316166	6.996276	16.074361	94.878432	18.645511	39.089415	54002.807149	5975.400818	1162.170678	7911.401059
2014	253.636285	119.230767	237.777087	-9.959548	10.959249	17.548136	103.371569	16.972069	41.253999	57854.794071	5974.767039	1176.478152	7916.602704
2015	252.397024	118.164594	236.607865	-10.550081	11.588740	17.451470	102.375435	13.966832	43.941651	57572.116880	5973.442654	1194.911835	7927.184681
2016	266.843258	125.436149	247.381994	-14.747954	16.183736	21.468300	105.974886	14.818917	43.261192	60867.323149	5972.574155	1215.217790	7941.160241
2017	252.162009	116.917536	230.127886	-17.741813	19.514606	24.335789	94.883412	16.995400	45.276644	57518.509767	5974.217613	1232.180364	7960.155054
2018	251.679661	113.725069	239.202835	-8.522050	9.348905	13.798095	101.248244	12.908712	47.686911	57408.485392	5975.607922	1244.339016	7969.754919
2019	263.536572	120.282710	246.678248	-13.175426	14.462258	18.612444	103.424386	12.969453	47.073560	60113.063428	5975.680477	1257.935929	7980.598947
2020	263.225996	121.899615	239.966679	-19.795566	21.789583	25.699415	98.640298	17.791287	40.464861	60042.220661	5978.212913	1274.431769	8002.353060
2021	265.297901	121.765245	248.330193	-13.680225	15.030730	18.746899	104.797537	13.419683	46.748208	60514.825109	5978.667799	1291.009158	8012.879415
